year,site,block,plot,subplot,treatment,species,value,dataset_id,treatment_type,design,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment
2011,Valley,8,A,control,hardwood_management_control,Aphaenogaster picea,6,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,control,hardwood_management_control,Formica aserva,1,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,control,hardwood_management_control,Formica neogagates,1,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,control,hardwood_management_control,Myrmica punctiventris,1,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,disturbance,hardwood_management_disturbance,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,disturbance,hardwood_management_disturbance,Myrmica punctiventris,1,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,disturbance,hardwood_management_disturbance,Aphaenogaster picea,18,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,disturbance,hardwood_management_disturbance,Lasius umbratus,32,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,A,exclosure,hardwood_management_exclosure,Myrmica punctiventris,2,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,control,hardwood_management_control,Myrmica punctiventris,2,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,control,hardwood_management_control,Aphaenogaster picea,4,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,control,hardwood_management_control,Formica subsericea,10,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,control,hardwood_management_control,Lasius umbratus,2,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,control,hardwood_management_control,Camponotus pennsylvanicus,3,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,control,hardwood_management_control,Formica subintegra,1,ellison_2018,manipulated community,AC,T6,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,disturbance,hardwood_management_disturbance,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,disturbance,hardwood_management_disturbance,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,disturbance,hardwood_management_disturbance,Formica subintegra,1,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2011,Valley,8,B,exclosure,hardwood_management_exclosure,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T6,5,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2012,Ridge,4,A,control,log_control,Aphaenogaster picea,1,ellison_2018,manipulated community,AC,T7,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2012,Ridge,4,A,control,log_control,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AC,T7,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2012,Ridge,4,A,disturbance,log_disturbance,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T7,6,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
