"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Festuca ovina","count",67,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Helianthemum nummularium","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Helictotrichon pratense","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Helictotrichon pubescens","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Koeleria macrantha","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Lotus corniculatus","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Plantago lanceolata","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Sanguisorba minor","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Scabiosa columbaria","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Senecio jacobaea","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Trifolium pratense","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A1",NA,NA,"warm","manipulated climate","AI","T8",NA,"Viola riviniana","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Agrostis","count",9,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Campanula rotundifolia","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Carex caryophyllea","count",8,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Carex flacca","count",34,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Carex panicea","count",17,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Carex pulicaris","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Festuca ovina","count",22,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Festuca rubra","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Helianthemum nummularium","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Helictotrichon pratense","count",14,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Helictotrichon pubescens","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Lotus corniculatus","count",30,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Primula veris","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Sanguisorba minor","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A3",NA,NA,"control","manipulated climate","AC","T8",NA,"Scabiosa columbaria","count",13,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A6",NA,NA,"dry","manipulated climate","AI","T8",NA,"Agrostis","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A6",NA,NA,"dry","manipulated climate","AI","T8",NA,"Anthoxanthum odoratum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A6",NA,NA,"dry","manipulated climate","AI","T8",NA,"Briza media","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2001,NA,NA,"A","A6",NA,NA,"dry","manipulated climate","AI","T8",NA,"Campanula rotundifolia","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
