lakeid,lakename,year4,daynum,sampledate,old_taxon_code,taxon_code,division,taxon_name,concentration,class,gal_dimension,mean_individ_vol,mean_individ_biovol,total_vol,total_biovol 
"E","East Long Lake",1992,146,1992-05-25,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",2.185,"Y",44.000,717.600,717.600,0.002,0.002
"E","East Long Lake",1992,146,1992-05-25,"K1",1561,"Chrysophyte","Kephyrion sp. 1",364.608,"Y",6.600,150.360,150.360,0.055,0.055
"E","East Long Lake",1992,146,1992-05-25,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",7240.072,"Y",4.400,65.400,65.400,0.474,0.474
"E","East Long Lake",1992,146,1992-05-25,"OCH",1570,"Chrysophyte","Ochromonas sp.",104.174,"Y",4.400,44.602,44.602,0.005,0.005
"E","East Long Lake",1992,146,1992-05-25,"K6",1566,"Chrysophyte","Kephyrion sp. 6",52.087,"Y",6.600,150.360,150.360,0.008,0.008
"E","East Long Lake",1992,146,1992-05-25,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",208.347,"Y",4.400,179.400,179.400,0.037,0.037
"E","East Long Lake",1992,146,1992-05-25,"CYSY",1653,"Chrysophyte","Chrysophyte cyst",104.174,"Y",1.400,1.435,1.435,0.000,0.000
"E","East Long Lake",1992,139,1992-05-18,"PK6",1421,"Chrysophyte","Dinobryon sp. 6",3.278,"Y",26.400,641.000,89.600,0.002,0.000
"E","East Long Lake",1992,139,1992-05-18,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",3.278,"Y",57.200,1938.000,161.000,0.006,0.001
"E","East Long Lake",1992,139,1992-05-18,"O1",2361,"Chlorophyte","Oocystis sp. 1",3.278,"C",22.000,1699.858,163.000,0.006,0.001
"E","East Long Lake",1992,139,1992-05-18,"OCH",1570,"Chrysophyte","Ochromonas sp.",156.261,"C",4.400,44.602,44.602,0.007,0.007
"E","East Long Lake",1992,139,1992-05-18,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",833.390,"Y",4.400,65.400,65.400,0.055,0.055
"E","East Long Lake",1992,139,1992-05-18,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",52.087,"Y",4.400,179.400,179.400,0.009,0.009
"E","East Long Lake",1991,247,1991-09-04,"K1",1561,"Chrysophyte","Kephyrion sp. 1",73.491,"Y",5.000,65.375,65.375,0.005,0.005
"E","East Long Lake",1992,139,1992-05-18,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",3.278,"C",176.000,863.500,863.500,0.003,0.003
"E","East Long Lake",1992,139,1992-05-18,"SY1",1321,"Chrysophyte","Synura uvella/sphagnicola",6.556,"Y",13.200,230.000,230.000,0.002,0.002
"E","East Long Lake",1992,139,1992-05-18,"CHCL",1450,"Chrysophyte","Chloroocloster sp.",3.278,"Y",13.200,31.100,31.100,0.000,0.000
"E","East Long Lake",1991,240,1991-08-28,"K1",1561,"Chrysophyte","Kephyrion sp. 1",25.722,"Y",5.000,65.375,65.375,0.002,0.002
"E","East Long Lake",1991,247,1991-09-04,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",2.781,"Y",66.700,681.720,681.720,0.002,0.002
"E","East Long Lake",1991,247,1991-09-04,"PK6",1421,"Chrysophyte","Dinobryon sp. 6",1.391,"Y",25.000,641.000,89.600,0.001,0.000
"E","East Long Lake",1991,240,1991-08-28,"PK4",1418,"Chrysophyte","Dinobryon sp. 4",0.618,"Y",25.000,641.000,89.600,0.000,0.000
"E","East Long Lake",1991,240,1991-08-28,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",3.675,"Y",5.000,179.400,179.400,0.001,0.001
"E","East Long Lake",1991,247,1991-09-04,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",0.464,"Y",37.500,179.400,179.400,0.000,0.000
"E","East Long Lake",1991,247,1991-09-04,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",5.099,"C",100.000,490.625,490.625,0.003,0.003
"E","East Long Lake",1991,247,1991-09-04,"COCC",1060,"Diatom","Cocconeis sp.",0.464,"T",15.000,124.344,124.344,0.000,0.000
"E","East Long Lake",1991,247,1991-09-04,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",3.675,"Y",5.000,179.400,179.400,0.001,0.001
"E","East Long Lake",1991,240,1991-08-28,"DI",1400,"Chrysophyte","Diceras sp.",1.236,"Y",75.000,153.000,153.000,0.000,0.000
"E","East Long Lake",1991,240,1991-08-28,"O1",2361,"Chlorophyte","Oocystis sp. 1",2.472,"C",15.000,538.789,514.850,0.001,0.001
"E","East Long Lake",1991,240,1991-08-28,"EUR",2241,"Chlorophyte","Eurastrum abruptum",0.618,"C",60.000,43410.560,43410.560,0.027,0.027
"E","East Long Lake",1991,240,1991-08-28,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",0.618,"Y",125.000,19016.400,19016.400,0.012,0.012
"E","East Long Lake",1991,240,1991-08-28,"COCC",1060,"Diatom","Cocconeis sp.",0.618,"T",12.500,103.620,103.620,0.000,0.000
"E","East Long Lake",1991,240,1991-08-28,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",6.799,"C",100.000,490.625,490.625,0.003,0.003
"E","East Long Lake",1991,233,1991-08-21,"DI",1400,"Chrysophyte","Diceras sp.",0.618,"Y",100.000,153.000,153.000,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"O1",2361,"Chlorophyte","Oocystis sp. 1",0.618,"C",15.000,538.789,261.600,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"PK4",1418,"Chrysophyte","Dinobryon sp. 4",0.618,"Y",25.000,641.000,89.600,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"N1",1210,"Diatom","Navicula sp.",0.618,"T",22.500,102.704,102.704,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",1.236,"Y",110.000,7265.700,7265.700,0.009,0.009
"E","East Long Lake",1991,233,1991-08-21,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",0.618,"Y",37.000,179.400,179.400,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"RZ",1260,"Diatom","Rhizolenia sp.",1.236,"T",100.000,92.900,372.000,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"OCH",1570,"Chrysophyte","Ochromonas sp.",3.675,"C",5.000,65.450,65.450,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"K1",1561,"Chrysophyte","Kephyrion sp. 1",14.698,"Y",5.000,65.375,65.375,0.001,0.001
"E","East Long Lake",1991,226,1991-08-14,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",1.854,"Y",87.500,3588.000,3588.000,0.007,0.007
"E","East Long Lake",1991,226,1991-08-14,"NCRY",1214,"Diatom","Navicula cryptocephala",0.464,"T",20.000,147.375,147.375,0.000,0.000
"E","East Long Lake",1991,226,1991-08-14,"NIT",1220,"Diatom","Nitzschia sp.",0.927,"T",24.400,26.619,26.619,0.000,0.000
"E","East Long Lake",1991,226,1991-08-14,"PK4",1418,"Chrysophyte","Dinobryon sp. 4",0.927,"Y",22.500,641.000,89.600,0.001,0.000
"E","East Long Lake",1991,226,1991-08-14,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",22.047,"Y",5.000,179.400,179.400,0.004,0.004
"E","East Long Lake",1991,226,1991-08-14,"K1",1561,"Chrysophyte","Kephyrion sp. 1",29.396,"Y",5.000,65.375,65.375,0.002,0.002
"E","East Long Lake",1991,226,1991-08-14,"K2",1562,"Chrysophyte","Kephyrion sp. 2",3.675,"Y",5.000,65.375,65.375,0.000,0.000
"E","East Long Lake",1991,233,1991-08-21,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",4.945,"C",115.000,564.219,564.219,0.003,0.003
"E","East Long Lake",1991,233,1991-08-21,"CSA1",1510,"Chrysophyte","Chrysocapsa sp.",4.327,"Y",32.100,17298.830,215.820,0.075,0.001
"E","East Long Lake",1991,233,1991-08-21,"MO",2340,"Chlorophyte","Mougeotia sp.",0.618,"C",150.000,29400.000,29400.000,0.018,0.018
"E","East Long Lake",1991,226,1991-08-14,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",13.444,"C",100.000,490.625,490.625,0.007,0.007
"E","East Long Lake",1991,226,1991-08-14,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",4.636,"Y",56.000,1938.000,161.000,0.009,0.001
"E","East Long Lake",1991,226,1991-08-14,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",6.490,"Y",129.000,4651.200,386.400,0.030,0.003
"E","East Long Lake",1991,226,1991-08-14,"DI",1400,"Chrysophyte","Diceras sp.",0.927,"Y",87.500,153.000,153.000,0.000,0.000
"E","East Long Lake",1991,212,1991-07-31,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",22.047,"Y",5.000,179.400,179.400,0.004,0.004
"E","East Long Lake",1991,212,1991-07-31,"DBM",1123,"Chrysophyte","Dinobryon bavaricum",25.722,"Y",10.000,161.000,161.000,0.004,0.004
"E","East Long Lake",1991,212,1991-07-31,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",7.349,"C",7.500,85.120,85.120,0.001,0.001
"E","East Long Lake",1991,219,1991-08-07,"DS2",1129,"Chrysophyte","Dinobryon divergens",14.834,"Y",114.500,20140.000,3800.000,0.299,0.056
"E","East Long Lake",1991,219,1991-08-07,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",6.799,"Y",137.500,3876.000,322.000,0.026,0.002
"E","East Long Lake",1991,219,1991-08-07,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",38.322,"C",100.000,490.625,490.625,0.019,0.019
"E","East Long Lake",1991,219,1991-08-07,"NCRY",1214,"Diatom","Navicula cryptocephala",0.618,"T",25.000,180.125,180.125,0.000,0.000
"E","East Long Lake",1991,212,1991-07-31,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",66.142,"Y",5.000,65.400,65.400,0.004,0.004
"E","East Long Lake",1991,219,1991-08-07,"RZ",1260,"Diatom","Rhizolenia sp.",1.236,"T",100.000,92.900,372.000,0.000,0.000
"E","East Long Lake",1991,219,1991-08-07,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",0.618,"Y",75.000,1938.000,161.000,0.001,0.000
"E","East Long Lake",1991,219,1991-08-07,"DS1",1129,"Chrysophyte","Dinobryon divergens",1.236,"Y",35.000,1060.000,200.000,0.001,0.000
"E","East Long Lake",1991,219,1991-08-07,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",29.396,"C",7.500,85.120,85.120,0.003,0.003
"E","East Long Lake",1991,219,1991-08-07,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",40.420,"Y",5.000,179.400,179.400,0.007,0.007
"E","East Long Lake",1991,219,1991-08-07,"K1",1561,"Chrysophyte","Kephyrion sp. 1",7.349,"Y",5.000,65.375,65.375,0.000,0.000
"E","East Long Lake",1991,219,1991-08-07,"K6",1566,"Chrysophyte","Kephyrion sp. 6",3.675,"Y",6.250,127.686,127.686,0.000,0.000
"E","East Long Lake",1991,219,1991-08-07,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",7.349,"Y",5.000,65.400,65.400,0.000,0.000
"E","East Long Lake",1991,212,1991-07-31,"DS2",1129,"Chrysophyte","Dinobryon divergens",23.179,"Y",105.900,24168.000,4560.000,0.560,0.106
"E","East Long Lake",1991,212,1991-07-31,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",73.245,"C",93.200,457.263,457.263,0.033,0.033
"E","East Long Lake",1991,212,1991-07-31,"AMPL",1420,"Chrysophyte","Amphipleura sp.",0.927,"T",87.500,7722.859,7722.859,0.007,0.007
"E","East Long Lake",1991,212,1991-07-31,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",1.854,"Y",325.000,11628.000,966.000,0.022,0.002
"E","East Long Lake",1991,212,1991-07-31,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",0.927,"Y",25.000,538.200,538.200,0.000,0.000
"E","East Long Lake",1991,212,1991-07-31,"G2",2282,"Chlorophyte","Gloeocystis ampla (ovoid)",0.927,"C",25.000,8171.875,1435.200,0.008,0.001
"E","East Long Lake",1991,212,1991-07-31,"OCH",1570,"Chrysophyte","Ochromonas sp.",73.491,"C",4.000,33.510,33.510,0.002,0.002
"E","East Long Lake",1991,205,1991-07-24,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",580.397,"C",100.000,490.625,490.625,0.285,0.285
"E","East Long Lake",1991,205,1991-07-24,"DS2",1129,"Chrysophyte","Dinobryon divergens",25.960,"Y",127.200,40174.000,7580.001,1.043,0.197
"E","East Long Lake",1991,205,1991-07-24,"NIT",1220,"Diatom","Nitzschia sp.",1.854,"T",15.000,16.768,16.768,0.000,0.000
"E","East Long Lake",1991,205,1991-07-24,"OCH",1570,"Chrysophyte","Ochromonas sp.",99.213,"C",4.000,33.510,33.510,0.003,0.003
"E","East Long Lake",1991,205,1991-07-24,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",7.349,"C",7.500,85.120,85.120,0.001,0.001
"E","East Long Lake",1991,205,1991-07-24,"DBM",1123,"Chrysophyte","Dinobryon bavaricum",29.396,"Y",10.000,200.000,200.000,0.006,0.006
"E","East Long Lake",1991,191,1991-07-10,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",1218.110,"Y",5.000,65.400,65.400,0.080,0.080
"E","East Long Lake",1991,198,1991-07-17,"EUR",2241,"Chlorophyte","Eurastrum abruptum",0.927,"C",25.000,3140.232,3140.232,0.003,0.003
"E","East Long Lake",1991,198,1991-07-17,"DS2",1129,"Chrysophyte","Dinobryon divergens",16.689,"Y",115.100,39750.000,7500.000,0.663,0.125
"E","East Long Lake",1991,198,1991-07-17,"MS3",1182,"Chrysophyte","Mallomonas sp. 3",2.781,"Y",35.000,2222.000,2222.000,0.006,0.006
"E","East Long Lake",1991,198,1991-07-17,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",141.854,"C",100.000,490.625,490.625,0.070,0.070
"E","East Long Lake",1991,198,1991-07-17,"SC",2480,"Chlorophyte","Scenedesmus sp.",0.927,"C",12.500,196.250,196.250,0.000,0.000
"E","East Long Lake",1991,198,1991-07-17,"DCYS",1126,"Chrysophyte","Dinobryon cylindricum",1.854,"Y",17.500,2802.953,2802.953,0.005,0.005
"E","East Long Lake",1991,191,1991-07-10,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",22.047,"C",6.250,49.260,49.260,0.001,0.001
"E","East Long Lake",1991,191,1991-07-10,"DBM",1123,"Chrysophyte","Dinobryon bavaricum",5.512,"Y",12.500,161.000,161.000,0.001,0.001
"E","East Long Lake",1991,191,1991-07-10,"CHY1",1480,"Chrysophyte","Chrysosphaerella sp.",33.071,"Y",5.000,179.400,179.400,0.006,0.006
"E","East Long Lake",1991,198,1991-07-17,"EK",2231,"Chlorophyte","Elakatothrix gelatinosa",0.927,"C",25.000,215.748,96.800,0.000,0.000
"E","East Long Lake",1991,198,1991-07-17,"OCH",1570,"Chrysophyte","Ochromonas sp.",115.748,"C",4.000,33.510,33.510,0.004,0.004
"E","East Long Lake",1991,198,1991-07-17,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",5.512,"C",7.500,85.120,85.120,0.000,0.000
"E","East Long Lake",1991,198,1991-07-17,"URO1",1630,"Chrysophyte","Uroglena sp. (single)",22.047,"Y",5.000,65.400,65.400,0.001,0.001
"E","East Long Lake",1991,198,1991-07-17,"DBM",1123,"Chrysophyte","Dinobryon bavaricum",16.535,"Y",10.000,200.000,200.000,0.003,0.003
"E","East Long Lake",1991,191,1991-07-10,"DS2",1129,"Chrysophyte","Dinobryon divergens",9.272,"Y",117.000,38054.000,7180.001,0.353,0.067
"E","East Long Lake",1991,191,1991-07-10,"AFM",2032,"Chlorophyte","Ankistrodesmus falcatus v. mirabilis",63.046,"C",100.000,490.625,490.625,0.031,0.031
"E","East Long Lake",1991,191,1991-07-10,"DCYS",1126,"Chrysophyte","Dinobryon cylindricum",2.781,"Y",20.000,4184.000,4184.000,0.012,0.012
"E","East Long Lake",1991,191,1991-07-10,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",19.470,"Y",83.300,8001.240,8001.240,0.156,0.156
"E","East Long Lake",1991,191,1991-07-10,"CHL",2080,"Chlorophyte","Chlamydomonas sp.",7.417,"C",2.500,3.153,3.153,0.000,0.000
"E","East Long Lake",1991,191,1991-07-10,"CHLD",2081,"Chlorophyte","Chlamydomonas dinobryoni",7.417,"C",2.500,3.153,3.153,0.000,0.000
"E","East Long Lake",1991,191,1991-07-10,"DB1",1121,"Chrysophyte","Dinobryon bavaricum",0.927,"Y",70.000,1938.000,161.000,0.002,0.000
"E","East Long Lake",1991,191,1991-07-10,"OCH",1570,"Chrysophyte","Ochromonas sp.",11.024,"C",5.000,65.450,65.450,0.001,0.001
"E","East Long Lake",1991,184,1991-07-03,"CHY2",1482,"Chrysophyte","Chrysosphaerella longispina (colonial)",15.762,"Y",112.500,11481.600,11481.600,0.181,0.181
"E","East Long Lake",1991,184,1991-07-03,"DB2",1121,"Chrysophyte","Dinobryon bavaricum",0.927,"Y",140.000,7752.000,644.000,0.007,0.001
"E","East Long Lake",1991,184,1991-07-03,"DS1",1129,"Chrysophyte","Dinobryon divergens",0.927,"Y",50.000,2120.000,400.000,0.002,0.000
"E","East Long Lake",1991,184,1991-07-03,"OCH",1570,"Chrysophyte","Ochromonas sp.",11.024,"C",4.000,33.510,33.510,0.000,0.000
"W","West Long Lake",1994,179,1994-06-28,,2641,"Chlorophyte","Sphaerocystis schroeteri",9.394,"C",44.000,44551.232,2138.459,0.419,0.020
"W","West Long Lake",1994,179,1994-06-28,,2861,"Chlorophyte","Monomastix astigmata",260.434,"C",6.600,27.957,27.957,0.007,0.007
"W","West Long Lake",1994,179,1994-06-28,,3015,"Cryptophyte","Cryptomonas erosa",281.818,"R",16.720,395.647,395.647,0.112,0.112
"W","West Long Lake",1994,179,1994-06-28,,3017,"Cryptophyte","Cryptomonas ovata",131.515,"R",24.200,1199.625,1199.625,0.158,0.158
"W","West Long Lake",1994,179,1994-06-28,,3062,"Cryptophyte","Cryptomonas caudata",468.782,"R",8.800,454.010,454.010,0.213,0.213
"W","West Long Lake",1994,179,1994-06-28,,4012,"Cyanophyte","Anabaena flos-aquae",28.182,"B",93.500,197800.000,3458.289,5.574,0.097
"W","West Long Lake",1994,179,1994-06-28,,4331,"Cyanophyte","Anabaena macrospora",591.817,"B",292.820,6660.966,6660.966,3.942,3.942
"W","West Long Lake",1994,179,1994-06-28,,7080,"Miscellaneous","Misc. micros, 1 flagellum",5729.553,,1.925,3.731,3.731,0.021,0.021
"W","West Long Lake",1994,179,1994-06-28,,7090,"Miscellaneous","Misc. micros, 2 flagella",260.434,,4.400,11.138,11.138,0.003,0.003
"W","West Long Lake",1994,179,1994-06-28,,8081,"Chlorophyte","Cystomonas starrii",2357.875,"C",10.560,615.876,615.876,1.452,1.452
"W","West Long Lake",1994,165,1994-06-14,,3015,"Cryptophyte","Cryptomonas erosa",220.288,"R",20.533,732.787,732.787,0.161,0.161
"W","West Long Lake",1994,165,1994-06-14,,3042,"Cryptophyte","Rhodomonas minuta",3.288,"R",8.800,55.796,55.796,0.000,0.000
"W","West Long Lake",1994,165,1994-06-14,,3017,"Cryptophyte","Cryptomonas ovata",26.303,"R",39.600,5256.360,5256.360,0.138,0.138
"W","West Long Lake",1994,165,1994-06-14,,4012,"Cyanophyte","Anabaena flos-aquae",13.151,"B",161.333,1016000.000,13382.076,13.361,0.176
"W","West Long Lake",1994,165,1994-06-14,,4161,"Cyanophyte","Merismopedia tenuissima",3.288,"B",44.000,406.560,245.032,0.001,0.001
"W","West Long Lake",1994,165,1994-06-14,,4331,"Cyanophyte","Anabaena macrospora",92.060,"B",280.500,6585.786,6585.786,0.606,0.606
"W","West Long Lake",1994,165,1994-06-14,,6044,"Dinoflagellate","Peridinium umbonatum",3.288,"D",8.800,267.818,267.818,0.001,0.001
"W","West Long Lake",1994,165,1994-06-14,,7080,"Miscellaneous","Misc. micros, 1 flagellum",2708.516,,2.200,5.569,5.569,0.015,0.015
"W","West Long Lake",1994,165,1994-06-14,,7090,"Miscellaneous","Misc. micros, 2 flagella",104.174,,4.400,11.138,11.138,0.001,0.001
"W","West Long Lake",1994,165,1994-06-14,,8081,"Chlorophyte","Cystomonas starrii",545.787,"C",14.960,1751.042,1751.042,0.956,0.956
"W","West Long Lake",1994,172,1994-06-21,,2632,"Chlorophyte","Arthrodesmus subulatus",2.192,"C",48.400,18264.000,18264.000,0.040,0.040
"W","West Long Lake",1994,172,1994-06-21,,2861,"Chlorophyte","Monomastix astigmata",937.563,"C",7.700,44.394,44.394,0.042,0.042
"W","West Long Lake",1994,172,1994-06-21,,3014,"Cryptophyte","Cryptomonas 1",6.576,"R",8.800,66.268,66.268,0.000,0.000
"W","West Long Lake",1994,172,1994-06-21,,3015,"Cryptophyte","Cryptomonas erosa",151.242,"R",17.050,419.539,419.539,0.063,0.063
"W","West Long Lake",1994,172,1994-06-21,,3017,"Cryptophyte","Cryptomonas ovata",26.303,"R",44.000,7210.371,7210.371,0.190,0.190
"W","West Long Lake",1994,172,1994-06-21,,3062,"Cryptophyte","Cryptomonas caudata",19.727,"R",11.000,567.513,567.513,0.011,0.011
"W","West Long Lake",1994,158,1994-06-07,,7090,"Miscellaneous","Misc. micros, 2 flagella",364.608,,4.400,11.138,11.138,0.004,0.004
"W","West Long Lake",1994,158,1994-06-07,,8081,"Chlorophyte","Cystomonas starrii",2.192,"C",13.200,1202.883,1202.883,0.003,0.003
"W","West Long Lake",1994,165,1994-06-14,,2491,"Chlorophyte","Schroederia judayi",52.606,"C",33.000,69.014,69.014,0.004,0.004
"W","West Long Lake",1994,165,1994-06-14,,2554,"Chlorophyte","Tetraedron minimum",3.288,"C",13.200,602.592,602.592,0.002,0.002
"W","West Long Lake",1994,165,1994-06-14,,2641,"Chlorophyte","Sphaerocystis schroeteri",6.576,"C",33.000,18795.051,696.113,0.124,0.005
"W","West Long Lake",1994,165,1994-06-14,,2861,"Chlorophyte","Monomastix astigmata",1145.911,"C",7.700,44.394,44.394,0.051,0.051
"W","West Long Lake",1994,151,1994-05-31,,3014,"Cryptophyte","Cryptomonas 1",1.461,"R",8.800,66.268,66.268,0.000,0.000
"W","West Long Lake",1994,151,1994-05-31,,3015,"Cryptophyte","Cryptomonas erosa",70.141,"R",16.500,380.234,380.234,0.027,0.027
"W","West Long Lake",1994,151,1994-05-31,,3017,"Cryptophyte","Cryptomonas ovata",7.306,"R",38.500,4830.385,4830.385,0.035,0.035
"W","West Long Lake",1994,151,1994-05-31,,4012,"Cyanophyte","Anabaena flos-aquae",1.461,"B",132.000,556700.000,3759.010,0.813,0.005
"W","West Long Lake",1994,151,1994-05-31,,4331,"Cyanophyte","Anabaena macrospora",17.535,"B",314.160,8649.640,8649.640,0.152,0.152
"W","West Long Lake",1994,151,1994-05-31,,6032,"Dinoflagellate","Gymnodinium sp. 1",10.229,"D",24.200,2635.453,2635.453,0.027,0.027
"W","West Long Lake",1994,151,1994-05-31,,6033,"Dinoflagellate","Gymnodinium sp. 2",1.461,"D",13.200,427.692,427.692,0.001,0.001
"W","West Long Lake",1994,151,1994-05-31,,6044,"Dinoflagellate","Peridinium umbonatum",14.613,"D",12.320,734.894,734.894,0.011,0.011
"W","West Long Lake",1994,151,1994-05-31,,7080,"Miscellaneous","Misc. micros, 1 flagellum",3281.471,,2.200,5.569,5.569,0.018,0.018
"W","West Long Lake",1994,151,1994-05-31,,7090,"Miscellaneous","Misc. micros, 2 flagella",729.216,,3.850,15.227,15.227,0.011,0.011
"W","West Long Lake",1994,151,1994-05-31,,8081,"Chlorophyte","Cystomonas starrii",7.306,"C",11.000,696.113,696.113,0.005,0.005
"W","West Long Lake",1994,151,1994-05-31,,2491,"Chlorophyte","Schroederia judayi",2.923,"C",44.000,58.892,58.892,0.000,0.000
"W","West Long Lake",1994,151,1994-05-31,,2840,"Chlorophyte","Lobomonas sp.",260.434,"C",6.600,150.360,150.360,0.039,0.039
"W","West Long Lake",1994,158,1994-06-07,,2491,"Chlorophyte","Schroederia judayi",6.576,"C",39.600,53.003,53.003,0.000,0.000
