"lakeid","lakename","year4","daynum","sampledate","standard_taxon_code","group_code","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_measured","net_efficiency_mean","abundance_raw","abundance","biomass"
"W","West Long Lake",1993,208,1993-07-27,"NAUP","OCOP","Nauplii",79,0.241,1.031,NA,0.178782979692308,1117.62137815642,6251.27391925053,0.0064450634107473
"W","West Long Lake",1993,208,1993-07-27,"PVULG","ROT","Polyarthra vulgaris",7800,0.14,0.077,NA,0.196538807490741,110347.427210381,561453.63157136,0.0432319296309947
"W","West Long Lake",1993,208,1993-07-27,"SYNCH","ROT","Synchaeta sp.",675,0.161,0.05,NA,0.196538807490741,9549.29658551372,48587.3335013677,0.00242936667506838
"W","West Long Lake",1993,208,1993-07-27,"TMULT","ROT","Trichocerca multicrinis",317,0.161,0.068,NA,0.196538807490741,4484.6326186783,22818.0514369386,0.00155162749771182
"R","Peter Lake",1993,209,1993-07-28,"FCHYD","CLAD","Alona",7.9,0.228,0.357,NA,0.17723005627381,111.762137815642,630.604876878087,0.000225125941045477
"R","Peter Lake",1993,209,1993-07-28,"ASPLG","PROT","Asplanchna sp.",324.5,0.482,2.576,0.01,0.125464151,4590.73591407289,36590.0209540564,0.0942558939776492
"R","Peter Lake",1993,209,1993-07-28,"CCOL","ROT","colonial Conochilus sp.",40,0.14,2.91,NA,0.142,565.884242104517,3985.10029651068,0.0115966418628461
"R","Peter Lake",1993,209,1993-07-28,"COPD","OCOP","Copepodite",23.8,0.396,0.737,0.218,0.172107014230769,336.701124052187,1956.34748273956,0.00144182809477906
"R","Peter Lake",1993,209,1993-07-28,"DT-CYV","OCOP","Diacyclops thomasi + Cyclops varicans rubellus",19.8,0.627,2.378,NA,0.239530295888889,280.112699841736,1169.42493141524,0.00278089248690544
"R","Peter Lake",1993,209,1993-07-28,"EUCH","ROT","Euchlanis sp.",4,0.314,0.31,NA,0.17723005627381,56.5884242104517,319.293608545867,9.89810186492187e-05
"R","Peter Lake",1993,209,1993-07-28,"FIL","ROT","Filinia longispina",79,0.16,0.053,NA,0.17723005627381,1117.62137815642,6306.04876878087,0.000334220584745386
"R","Peter Lake",1993,209,1993-07-28,"KLONG","ROT","Kellicotia longispina",4,0.13,0.007,NA,0.17723005627381,56.5884242104517,319.293608545867,2.23505525982107e-06
"R","Peter Lake",1993,209,1993-07-28,"KCOCH","ROT","Keratella cochlearis",467.5,0.12,0.003,NA,0.17723005627381,6613.77207959654,37317.4404987982,0.000111952321496395
"R","Peter Lake",1993,209,1993-07-28,"KTAU","ROT","Keratella taurocephala",15.9,0.121,0.004,NA,0.17723005627381,224.938986236545,1269.19209396982,5.07676837587928e-06
"R","Peter Lake",1993,209,1993-07-28,"LEC","ROT","Lecane sp.",4,0.201,0.081,NA,0.17723005627381,56.5884242104517,319.293608545867,2.58627822922152e-05
"R","Peter Lake",1993,209,1993-07-28,"NAUP","OCOP","Nauplii",39.6,0.191,0.924,0.003,0.143749885772727,560.225399683472,3897.22326854022,0.00360103430013116
"R","Peter Lake",1993,209,1993-07-28,"PVULG","ROT","Polyarthra vulgaris",138.5,0.14,0.077,NA,0.17723005627381,1959.37418828689,11055.5411959006,0.000851276672084349
"R","Peter Lake",1993,209,1993-07-28,"SYNCH","ROT","Synchaeta sp.",87,0.161,0.05,NA,0.17723005627381,1230.79822657732,6944.6359858726,0.00034723179929363
"L","Paul Lake",1993,210,1993-07-29,"ASPLG","PROT","Asplanchna sp.",198,0.482,2.576,0.002,0.136313053125,2801.12699841736,20549.2205933404,0.0529347922484449
"L","Paul Lake",1993,210,1993-07-29,"CCOL","ROT","colonial Conochilus sp.",9,0.14,2.91,0.183,0.2166,127.323954473516,587.829891382808,0.00171058498392397
"L","Paul Lake",1993,210,1993-07-29,"COPD","OCOP","Copepodite",805,0.389,0.701,0.665,0.195779391571429,11388.4203723534,58169.6586190402,0.0407769306919472
"L","Paul Lake",1993,210,1993-07-29,"DPUL","CLAD","Daphnia pulex",2,0.643,2.105,NA,0.1437983365,28.2942121052258,196.763139226064,0.000414186408070864
"L","Paul Lake",1993,210,1993-07-29,"DROS","CLAD","Daphnia rosea",2,0.884,5.005,NA,0.1437983365,28.2942121052258,196.763139226064,0.000984799511826448
"L","Paul Lake",1993,210,1993-07-29,"DT-CYV","OCOP","Diacyclops thomasi + Cyclops varicans rubellus",90.5,0.697,3.112,NA,0.195567789555556,1280.31309776147,6546.64605388796,0.0203731625196993
"L","Paul Lake",1993,210,1993-07-29,"HGIB","CLAD","Holopedium gibberum",24,0.804,6.236,0.086,0.181128487363636,339.53054526271,1874.52868515963,0.0116895608806555
"L","Paul Lake",1993,210,1993-07-29,"KBOST","ROT","Kellicotia bostoniensis",910,0.11,0.004,NA,0.1437983365,12873.8665078778,89527.2283478589,0.000358108913391436
"L","Paul Lake",1993,210,1993-07-29,"KLONG","ROT","Kellicotia longispina",2120,0.13,0.007,NA,0.1437983365,29991.8648315394,208568.927579627,0.00145998249305739
"L","Paul Lake",1993,210,1993-07-29,"KCOCH","ROT","Keratella cochlearis",3350,0.12,0.003,NA,0.1437983365,47392.8052762533,329578.258203656,0.000988734774610969
"L","Paul Lake",1993,210,1993-07-29,"KTAU","ROT","Keratella taurocephala",4695,0.121,0.004,NA,0.1437983365,66420.6629170177,461901.469333184,0.00184760587733274
"L","Paul Lake",1993,210,1993-07-29,"NAUP","OCOP","Nauplii",1780,0.208,0.962,0.158,0.184969965304348,25181.848773651,136140.203801288,0.130966876056839
"L","Paul Lake",1993,210,1993-07-29,"PVULG","ROT","Polyarthra vulgaris",455.5,0.14,0.077,NA,0.1437983365,6444.00680696518,44812.804958736,0.00345058598182267
"L","Paul Lake",1993,210,1993-07-29,"FDIAPT","OCOP","Skistodiaptomus sp.",339.5,0.671,1.407,NA,0.119340016222222,4802.94250486209,40245.8677055864,0.05662593586176
"L","Paul Lake",1993,210,1993-07-29,"SYNCH","ROT","Synchaeta sp.",39.6,0.161,0.05,NA,0.1437983365,560.225399683472,3895.91015667606,0.000194795507833803
"L","Paul Lake",1993,210,1993-07-29,"TCYL","ROT","Trichocerca cylindrica",990,0.322,0.124,NA,0.1437983365,14005.6349920868,97397.7539169015,0.0120773214856958
"L","Paul Lake",1993,210,1993-07-29,"TMULT","ROT","Trichocerca multicrinis",19.8,0.161,0.068,NA,0.1437983365,280.112699841736,1947.95507833803,0.000132460945326986
"E","East Long Lake",1993,214,1993-08-02,"ASPLG","PROT","Asplanchna sp.",8200,0.482,2.576,0.199,0.134,116006.269631426,865718.430085268,2.23009067589965
"E","East Long Lake",1993,214,1993-08-02,"DPUL","CLAD","Daphnia pulex",28,1.317,14.769,NA,0.306834663852941,396.118969473162,1290.98506830706,0.0190665584738269
"E","East Long Lake",1993,214,1993-08-02,"DROS","CLAD","Daphnia rosea",290,1.304,14.404,NA,0.306834663852941,4102.66075525775,13370.9167788945,0.192594685283196
"E","East Long Lake",1993,214,1993-08-02,"KCOCH","ROT","Keratella cochlearis",15.9,0.12,0.003,NA,0.306834663852941,224.938986236545,733.095092360078,2.19928527708023e-06
"E","East Long Lake",1993,214,1993-08-02,"KTAU","ROT","Keratella taurocephala",142.5,0.121,0.004,NA,0.306834663852941,2015.96261249734,6570.19186549127,2.62807674619651e-05
"E","East Long Lake",1993,214,1993-08-02,"ORTH","OCOP","Orthocyclops modestus",2,0.925,6.408,NA,0.306834663852941,28.2942121052258,92.2132191647897,0.000590902308407972
"E","East Long Lake",1993,214,1993-08-02,"PVULG","ROT","Polyarthra vulgaris",63.5,0.14,0.077,NA,0.306834663852941,898.34123434092,2927.76970848207,0.00022543826755312
"E","East Long Lake",1993,214,1993-08-02,"POLY","CLAD","Polyphemus",10,0.402,1.455,NA,0.1604944155,141.471060526129,881.470299669892,0.00128253928601969
"E","East Long Lake",1993,214,1993-08-02,"SYNCH","ROT","Synchaeta sp.",158.5,0.161,0.05,NA,0.306834663852941,2242.31630933915,7307.89761880958,0.000365394880940479
"W","West Long Lake",1993,215,1993-08-03,"FCHYD","CLAD","Alona",825,0.312,0.788,NA,0.196538807490741,11671.3624934057,59384.5187238938,0.0467950007544283
"W","West Long Lake",1993,215,1993-08-03,"ASPLG","PROT","Asplanchna sp.",31.7,0.482,2.576,0.055,0.118267295666667,448.463261867829,3791.94653382294,0.00976805427112789
"W","West Long Lake",1993,215,1993-08-03,"BOS","CLAD","Bosmina longirostris",285,0.397,1.455,0.017,0.224588808444444,4031.92522499468,17952.4761403774,0.0261208527842491
"W","West Long Lake",1993,215,1993-08-03,"CCOL","ROT","colonial Conochilus sp.",1,0.14,2.91,NA,0.204166666666667,14.1471060526129,69.291948012798,0.000201639568717242
"W","West Long Lake",1993,215,1993-08-03,"COPD","OCOP","Copepodite",28,0.523,1.493,NA,0.271187219818182,396.118969473162,1460.68450326952,0.00218080196338139
"W","West Long Lake",1993,215,1993-08-03,"DPUL","CLAD","Daphnia pulex",296,1.296,14.164,NA,0.196538807490741,4187.54339157342,21306.4455057849,0.301784494143938
"W","West Long Lake",1993,215,1993-08-03,"DROS","CLAD","Daphnia rosea",980,1.454,19.358,NA,0.196538807490741,13864.1639315607,70541.6101205042,1.36554448871272
"W","West Long Lake",1993,215,1993-08-03,"EUCH","ROT","Euchlanis sp.",280,0.314,0.31,NA,0.196538807490741,3961.18969473162,20154.7457487155,0.0062479711821018
"W","West Long Lake",1993,215,1993-08-03,"FIL","ROT","Filinia longispina",950,0.16,0.053,NA,0.196538807490741,13439.7507499823,68382.173075999,0.00362425517302794
"W","West Long Lake",1993,215,1993-08-03,"KBOST","ROT","Kellicotia bostoniensis",31.7,0.11,0.004,NA,0.196538807490741,448.463261867829,2281.80514369386,9.12722057477544e-06
"W","West Long Lake",1993,215,1993-08-03,"KCOCH","ROT","Keratella cochlearis",3420,0.12,0.003,NA,0.196538807490741,48383.1026999362,246175.823073596,0.000738527469220789
"W","West Long Lake",1993,215,1993-08-03,"KTAU","ROT","Keratella taurocephala",885,0.121,0.004,NA,0.196538807490741,12520.1888565624,63703.3928129043,0.000254813571251617
"W","West Long Lake",1993,215,1993-08-03,"KTEST","ROT","Keratella testudo",31.7,0.13,0.004,NA,0.196538807490741,448.463261867829,2281.80514369386,9.12722057477544e-06
"W","West Long Lake",1993,215,1993-08-03,"MESO","CCOP","Mesocyclops edax",132,1.258,13.065,NA,0.348853014,1867.41799894491,5353.02240199337,0.0699372376820433
"W","West Long Lake",1993,215,1993-08-03,"NAUP","OCOP","Nauplii",412,0.225,0.998,NA,0.178782979692308,5828.60769367652,32601.5804396357,0.0325363772787564
"W","West Long Lake",1993,215,1993-08-03,"PVULG","ROT","Polyarthra vulgaris",3675,0.14,0.077,NA,0.196538807490741,51990.6147433525,264531.037951891,0.0203688899222956
"W","West Long Lake",1993,215,1993-08-03,"SYNCH","ROT","Synchaeta sp.",63.5,0.161,0.05,NA,0.196538807490741,898.34123434092,4570.8084108694,0.00022854042054347
"W","West Long Lake",1993,215,1993-08-03,"TMULT","ROT","Trichocerca multicrinis",95,0.161,0.068,NA,0.196538807490741,1343.97507499823,6838.2173075999,0.000464998776916793
"R","Peter Lake",1993,216,1993-08-04,"FCHYD","CLAD","Alona",23.8,0.268,0.538,NA,0.17723005627381,336.701124052187,1899.79697084791,0.00102209077031617
"R","Peter Lake",1993,216,1993-08-04,"ASPLG","PROT","Asplanchna sp.",505,0.482,2.576,0.01,0.125464151,7144.28855656952,56942.8677405192,0.146684827299577
"R","Peter Lake",1993,216,1993-08-04,"CCOL","ROT","colonial Conochilus sp.",1,0.14,2.91,NA,0.142,14.1471060526129,99.627507412767,0.000289916046571152
"R","Peter Lake",1993,216,1993-08-04,"COPD","OCOP","Copepodite",61,0.426,0.887,0.218,0.172107014230769,862.973469209388,5014.16791794594,0.00444756694321805
"R","Peter Lake",1993,216,1993-08-04,"DT-CYV","OCOP","Diacyclops thomasi + Cyclops varicans rubellus",60,0.754,3.804,NA,0.239530295888889,848.826363156775,3543.71191337951,0.0134802801184957
"R","Peter Lake",1993,216,1993-08-04,"FIL","ROT","Filinia longispina",459.5,0.16,0.053,NA,0.17723005627381,6500.59523117564,36678.8532817064,0.00194397922393044
"R","Peter Lake",1993,216,1993-08-04,"KBOST","ROT","Kellicotia bostoniensis",63.5,0.11,0.004,NA,0.17723005627381,898.34123434092,5068.78603566563,2.02751441426625e-05
"R","Peter Lake",1993,216,1993-08-04,"KLONG","ROT","Kellicotia longispina",7.9,0.13,0.007,NA,0.17723005627381,111.762137815642,630.604876878087,4.41423413814661e-06
"R","Peter Lake",1993,216,1993-08-04,"KCOCH","ROT","Keratella cochlearis",1235,0.12,0.003,NA,0.17723005627381,17471.675974977,98581.9016385364,0.000295745704915609
"R","Peter Lake",1993,216,1993-08-04,"KTAU","ROT","Keratella taurocephala",7.9,0.121,0.004,NA,0.17723005627381,111.762137815642,630.604876878087,2.52241950751235e-06
"R","Peter Lake",1993,216,1993-08-04,"NAUP","OCOP","Nauplii",95,0.191,0.924,0.003,0.143749885772727,1343.97507499823,9349.39925533639,0.00863884491193082
"R","Peter Lake",1993,216,1993-08-04,"PVULG","ROT","Polyarthra vulgaris",830,0.14,0.077,NA,0.17723005627381,11742.0980236687,66253.4237732674,0.00510151363054159
"R","Peter Lake",1993,216,1993-08-04,"SYNCH","ROT","Synchaeta sp.",372,0.161,0.05,NA,0.17723005627381,5262.72345157201,29694.3055947656,0.00148471527973828
"L","Paul Lake",1993,217,1993-08-05,"FCHYD","CLAD","Alona",31.7,0.362,1.152,NA,1.096,448.463261867829,409.181808273567,0.000471377443131149
"L","Paul Lake",1993,217,1993-08-05,"ASPLG","PROT","Asplanchna sp.",222,0.482,2.576,0.002,0.136313053125,3140.65754368007,23040.035210715,0.0593511307028019
"L","Paul Lake",1993,217,1993-08-05,"CCOL","ROT","colonial Conochilus sp.",35,0.14,2.91,0.183,0.2166,495.148711841452,2286.00513315537,0.00665227493748211
"L","Paul Lake",1993,217,1993-08-05,"COPD","OCOP","Copepodite",455.5,0.413,0.821,0.665,0.195779391571429,6444.00680696518,32914.6329204631,0.0270229136277002
"L","Paul Lake",1993,217,1993-08-05,"DROS","CLAD","Daphnia rosea",4,1.045,7.883,NA,0.1437983365,56.5884242104517,393.526278452127,0.00310216765303812
"L","Paul Lake",1993,217,1993-08-05,"DT-CYV","OCOP","Diacyclops thomasi + Cyclops varicans rubellus",19.8,0.603,2.152,NA,0.195567789555556,280.112699841736,1432.30488250808,0.0030823201071574
"L","Paul Lake",1993,217,1993-08-05,"HGIB","CLAD","Holopedium gibberum",20,0.547,2.774,0.086,0.181128487363636,282.942121052258,1562.10723763303,0.00433328547719401
"L","Paul Lake",1993,217,1993-08-05,"KBOST","ROT","Kellicotia bostoniensis",317,0.11,0.004,NA,0.1437983365,4484.6326186783,31186.9575673311,0.000124747830269324
"L","Paul Lake",1993,217,1993-08-05,"KLONG","ROT","Kellicotia longispina",1170,0.13,0.007,NA,0.1437983365,16552.1140815571,115106.436447247,0.00080574505513073
"L","Paul Lake",1993,217,1993-08-05,"KCOCH","ROT","Keratella cochlearis",7350,0.12,0.003,NA,0.1437983365,103981.229486705,723104.536655784,0.00216931360996735
"L","Paul Lake",1993,217,1993-08-05,"KTAU","ROT","Keratella taurocephala",3170,0.121,0.004,NA,0.1437983365,44846.3261867829,311869.575673311,0.00124747830269324
"L","Paul Lake",1993,217,1993-08-05,"MESO","CCOP","Mesocyclops edax",59.5,0.844,2.686,NA,0.169252581333333,841.752810130469,4973.3528641001,0.0133584257929729
"L","Paul Lake",1993,217,1993-08-05,"NAUP","OCOP","Nauplii",1930,0.19,0.921,0.158,0.184969965304348,27303.9146815429,147612.692885666,0.135951290147698
"L","Paul Lake",1993,217,1993-08-05,"PVULG","ROT","Polyarthra vulgaris",855,0.14,0.077,NA,0.1437983365,12095.775674984,84116.2420191422,0.00647695063547395
"L","Paul Lake",1993,217,1993-08-05,"FDIAPT","OCOP","Skistodiaptomus sp.",635,0.628,1.21,NA,0.119340016222222,8983.4123434092,75275.7761209053,0.0910836891062954
"L","Paul Lake",1993,217,1993-08-05,"SYNCH","ROT","Synchaeta sp.",63.5,0.161,0.05,NA,0.1437983365,898.34123434092,6247.22967042752,0.000312361483521376
"L","Paul Lake",1993,217,1993-08-05,"TCYL","ROT","Trichocerca cylindrica",1835,0.322,0.124,NA,0.1437983365,25959.9396065447,180530.180239913,0.0223857423497493
"E","East Long Lake",1993,221,1993-08-09,"ASPLG","PROT","Asplanchna sp.",63.5,0.482,2.576,0.199,0.134,898.34123434092,6704.03906224567,0.0172696046243449
"E","East Long Lake",1993,221,1993-08-09,"BOS","CLAD","Bosmina longirostris",31.7,0.201,0.26,NA,0.168996417428571,448.463261867829,2653.68502298209,0.000689958105975343
"E","East Long Lake",1993,221,1993-08-09,"COPD","OCOP","Copepodite",2,0.442,0.975,NA,0.160443139142857,28.2942121052258,176.350402119924,0.000171941642066926
"E","East Long Lake",1993,221,1993-08-09,"DPUL","CLAD","Daphnia pulex",132,1.375,16.616,NA,0.306834663852941,1867.41799894491,6086.07246487612,0.101126180076382
"E","East Long Lake",1993,221,1993-08-09,"DROS","CLAD","Daphnia rosea",1236,1.302,14.344,NA,0.306834663852941,17485.8230810296,56987.76944384,0.817432564902441
"E","East Long Lake",1993,221,1993-08-09,"KCOCH","ROT","Keratella cochlearis",126.5,0.12,0.003,NA,0.306834663852941,1789.60891565553,5832.48611217295,1.74974583365188e-05
"E","East Long Lake",1993,221,1993-08-09,"KTAU","ROT","Keratella taurocephala",95,0.121,0.004,NA,0.306834663852941,1343.97507499823,4380.12791032751,1.752051164131e-05
"E","East Long Lake",1993,221,1993-08-09,"NAUP","OCOP","Nauplii",63.5,0.261,1.071,NA,0.165807564142857,898.34123434092,5417.974981931,0.00580265120564811
"E","East Long Lake",1993,221,1993-08-09,"PVULG","ROT","Polyarthra vulgaris",2485,0.14,0.077,NA,0.306834663852941,35155.5585407431,114574.924812251,0.00882226921054334
"E","East Long Lake",1993,221,1993-08-09,"SYNCH","ROT","Synchaeta sp.",301,0.161,0.05,NA,0.306834663852941,4258.27892183649,13878.0894843008,0.000693904474215042
"W","West Long Lake",1993,222,1993-08-10,"FCHYD","CLAD","Alona",695,0.228,0.357,NA,0.196538807490741,9832.23870656598,50026.9581977045,0.0178596240765805
"W","West Long Lake",1993,222,1993-08-10,"BOS","CLAD","Bosmina longirostris",112,0.394,1.427,0.017,0.224588808444444,1584.47587789265,7055.00816744656,0.0100674966549462
"W","West Long Lake",1993,222,1993-08-10,"COPD","OCOP","Copepodite",56,0.432,0.919,NA,0.271187219818182,792.237938946323,2921.36900653903,0.00268473811700937
"W","West Long Lake",1993,222,1993-08-10,"DPUL","CLAD","Daphnia pulex",176,1.249,12.806,NA,0.196538807490741,2489.89066525987,12668.697327764,0.162235337979346
"W","West Long Lake",1993,222,1993-08-10,"DROS","CLAD","Daphnia rosea",544,1.192,11.26,NA,0.196538807490741,7696.02569262143,39157.7917403615,0.44091673499647
"W","West Long Lake",1993,222,1993-08-10,"FIL","ROT","Filinia longispina",1205,0.16,0.053,NA,0.196538807490741,17047.2627933986,86737.3879542934,0.00459708156157755
"W","West Long Lake",1993,222,1993-08-10,"KCOCH","ROT","Keratella cochlearis",5700,0.12,0.003,NA,0.196538807490741,80638.5044998936,410293.038455994,0.00123087911536798
"W","West Long Lake",1993,222,1993-08-10,"KTAU","ROT","Keratella taurocephala",3485,0.121,0.004,NA,0.196538807490741,49302.664593356,250854.603336691,0.00100341841334676
"W","West Long Lake",1993,222,1993-08-10,"MESO","CCOP","Mesocyclops edax",24,0.925,3.854,NA,0.348853014,339.53054526271,973.27680036243,0.00375100878859681
"W","West Long Lake",1993,222,1993-08-10,"NAUP","OCOP","Nauplii",443.5,0.201,0.947,NA,0.178782979692308,6274.24153433383,35094.1770023748,0.033234185621249
"W","West Long Lake",1993,222,1993-08-10,"PVULG","ROT","Polyarthra vulgaris",380,0.14,0.077,NA,0.196538807490741,5375.90029999291,27352.8692303996,0.00210617093074077
"W","West Long Lake",1993,222,1993-08-10,"TCYL","ROT","Trichocerca cylindrica",63.5,0.322,0.124,NA,0.196538807490741,898.34123434092,4570.8084108694,0.000566780242947806
"W","West Long Lake",1993,222,1993-08-10,"TMULT","ROT","Trichocerca multicrinis",190,0.161,0.068,NA,0.196538807490741,2687.95014999645,13676.4346151998,0.000929997553833586
"R","Peter Lake",1993,223,1993-08-11,"FCHYD","CLAD","Alona",53,0.268,0.538,NA,0.17723005627381,749.796620788485,4230.64031323273,0.00227608448851921
"R","Peter Lake",1993,223,1993-08-11,"ASPLG","PROT","Asplanchna sp.",5600,0.482,2.576,0.01,0.125464151,79223.7938946323,631445.662073084,1.62660402550026
"R","Peter Lake",1993,223,1993-08-11,"COPD","OCOP","Copepodite",36,0.436,0.938,0.218,0.172107014230769,509.295817894065,2959.18106632875,0.00277571184021637
"R","Peter Lake",1993,223,1993-08-11,"DT-CYV","OCOP","Diacyclops thomasi + Cyclops varicans rubellus",28,0.603,2.152,NA,0.239530295888889,396.118969473162,1653.73222624377,0.0035588317508766
"R","Peter Lake",1993,223,1993-08-11,"FIL","ROT","Filinia longispina",1110,0.16,0.053,NA,0.17723005627381,15703.2877184003,88603.976371478,0.00469601074768834
"R","Peter Lake",1993,223,1993-08-11,"KBOST","ROT","Kellicotia bostoniensis",79,0.11,0.004,NA,0.17723005627381,1117.62137815642,6306.04876878087,2.52241950751235e-05
"R","Peter Lake",1993,223,1993-08-11,"KLONG","ROT","Kellicotia longispina",53,0.13,0.007,NA,0.17723005627381,749.796620788485,4230.64031323273,2.96144821926291e-05
