"Experiment"	"Location"	"Plot"	"Exclosure"	"Fertilized"	"Burned"	"Date"	"Order"	"Family(Subfamily)"	"Genus"	"Specific.epithet"	"Further.ID"	"Life.stage"	"#Specimens"
e153	Field.B	7	y	n	y	8/12/2005	Lepidoptera	(Misc.Macrolepidoptera)	undet	undet	na	pupae	1
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Dolichopodidae	Chrysotus	undet	na	na	1
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Tephritidae	Euaresta	bella	na	na	3
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Tephritidae	Neaspilota	undet	na	na	1
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	6
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	4
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	2
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	3
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Muscidae	Schoenomyza	undet	na	na	1
e153	Field.B	7	y	n	y	8/12/2005	Diptera	Tachinidae	undet	undet	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Hemiptera	Miridae	Adelphocoris	lineolatus	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Hemiptera	Miridae	Lygus	lineolaris	na	na	14
e153	Field.B	8	n	n	y	8/12/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	3
e153	Field.B	8	n	n	y	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	26
e153	Field.B	8	n	n	y	8/12/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Homoptera	Psyllidae	Aphalara	undet	sp1.green.yellow	na	1
e153	Field.B	8	n	n	y	8/12/2005	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	3
e153	Field.B	8	n	n	y	8/12/2005	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	20
e153	Field.B	8	n	n	y	8/12/2005	Coleoptera	Meloidae	Epicauta	pennsylvanica	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Coleoptera	Chrysomelidae	Colaspis	suilla-borealis	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Hymenoptera	Encyrtidae	undet	undet	sp3.green.elongate.small	na	5
e153	Field.B	8	n	n	y	8/12/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	8
e153	Field.B	8	n	n	y	8/12/2005	Hymenoptera	Formicidae	Monomorium	minimum	na	na	24
e153	Field.B	8	n	n	y	8/12/2005	Diptera	Dolichopodidae	Medeterus	undet	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	2
e153	Field.B	8	n	n	y	8/12/2005	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	6
e153	Field.B	8	n	n	y	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	3
e153	Field.B	8	n	n	y	8/12/2005	Diptera	Muscidae	Coenosia	undet	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Araneae	Thomisidae	Tibellus	undet	na	na	1
e153	Field.B	8	n	n	y	8/12/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	3
e153	Field.B	9	y	n	n	8/12/2005	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Psocoptera	undet	undet	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Hemiptera	Miridae	Adelphocoris	lineolatus	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	6
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Issidae	Bruchomorpha	nasuta	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	32
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	3
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	2
e153	Field.B	9	y	n	n	8/12/2005	Thysanoptera	undet	undet	undet	sp2.black	na	3
e153	Field.B	9	y	n	n	8/12/2005	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	5
e153	Field.B	9	y	n	n	8/12/2005	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	7
e153	Field.B	9	y	n	n	8/12/2005	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Hymenoptera	Diprionidae	Diprion	simile	na	pupae/larvae	9
e153	Field.B	9	y	n	n	8/12/2005	Hymenoptera	Encyrtidae	undet	undet	sp2.green.elongate.large	na	3
e153	Field.B	9	y	n	n	8/12/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	22
e153	Field.B	9	y	n	n	8/12/2005	Hymenoptera	Platygasteridae	undet	undet	na	na	8
e153	Field.B	9	y	n	n	8/12/2005	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Hymenoptera	Halictidae	Dialictus	undet	na	na	2
e153	Field.B	9	y	n	n	8/12/2005	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Lepidoptera	Noctuidae	undet	undet	cutworm.green.stripe	larvae	1
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Cecidomyiidae	undet	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Dolichopodidae	Dolichopus	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Dolichopodidae	Chrysotus	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Tephritidae	Euaresta	bella	na	na	3
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	13
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	2
e153	Field.B	9	y	n	n	8/12/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	3
e153	Field.B	9	y	n	n	8/12/2005	Araneae	Dictynidae	Dictyna	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Araneae	Araneidae	Argiope	undet	na	na	1
e153	Field.B	9	y	n	n	8/12/2005	Araneae	Araneidae	Araneus	pratense	na	na	6
e153	Field.B	9	y	n	n	8/12/2005	Araneae	Araneidae	Araneus	undet	sp3.spiny	na	3
e153	Field.B	9	y	n	n	8/12/2005	Araneae	Thomisidae	Xysticus	undet	sp3.spotted	na	1
e153	Field.B	9	y	n	n	8/12/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	6
e153	Field.B	10	n	n	n	8/12/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	2
e153	Field.B	10	n	n	n	8/12/2005	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Hemiptera	Anthocoridae	Orius	insidiosus	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	13
e153	Field.B	10	n	n	n	8/12/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	2
e153	Field.B	10	n	n	n	8/12/2005	Homoptera	Cicadellidae	Commellus	comma	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Homoptera	Aphididae	undet	undet	na	na	45
e153	Field.B	10	n	n	n	8/12/2005	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	3
e153	Field.B	10	n	n	n	8/12/2005	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	3
e153	Field.B	10	n	n	n	8/12/2005	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	2
e153	Field.B	10	n	n	n	8/12/2005	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Coleoptera	Anthicidae	Anthicus	undet	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Coleoptera	Anthribidae	undet	undet	na	na	2
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Pteromalidae	undet	undet	sp6.circle	na	3
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Pteromalidae	undet	undet	sp9.orange.abdomen	na	1
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Encyrtidae	undet	undet	sp3.green.elongate.small	na	1
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	22
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Platygasteridae	undet	undet	na	na	3
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Ceraphronidae	undet	undet	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Formicidae	Leptothorax	ambiguum	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	7
e153	Field.B	10	n	n	n	8/12/2005	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	1
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Tephritidae	Euaresta	bella	na	na	11
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Tephritidae	Euarestoides	abstersus	na	na	2
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	17
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	2
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	4
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Chloropidae	Olcella	undet	geniculate	na	1
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Chloropidae	Meromyza	americana	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Anthomyiidae	Pegomya	undet	na	na	1
e153	Field.B	10	n	n	n	8/12/2005	Diptera	Muscidae	Coenosia	undet	na	na	6
e153	Field.B	10	n	n	n	8/12/2005	Araneae	Araneidae	Araneus	pratense	na	na	9
e153	Field.B	10	n	n	n	8/12/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	2
e153	Field.B	11	y	y	y	8/12/2005	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hemiptera	Pentatomidae	Homaemus	undet	na	na	2
e153	Field.B	11	y	y	y	8/12/2005	Hemiptera	Pentatomidae	Euschistus	undet	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hemiptera	Lygaeidae	Nysius	niger	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hemiptera	Miridae	Lygus	lineolaris	na	na	4
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Cercopidae	Lepyronia	gibbosa	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	13
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	4
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	2
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Cicadellidae	Commellus	comma	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Homoptera	Aphididae	undet	undet	na	na	3
e153	Field.B	11	y	y	y	8/12/2005	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	2
e153	Field.B	11	y	y	y	8/12/2005	Neuroptera	Chrysopidae	Chrysopa	undet	na	adults	1
e153	Field.B	11	y	y	y	8/12/2005	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	8
e153	Field.B	11	y	y	y	8/12/2005	Coleoptera	Chrysomelidae	Diabrotica	barberi	na	na	3
e153	Field.B	11	y	y	y	8/12/2005	Coleoptera	Anthribidae	undet	undet	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Aphidiidae	undet	undet	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Pteromalidae	undet	undet	sp6.circle	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	7
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Scelionidae	undet	undet	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Formicidae	Lasius	neoniger	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	3
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Formicidae	Prenolepis	imparis	na	na	5
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Formicidae	Formica	fusca	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Hymenoptera	Formicidae	Proformica	neogagates	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Lepidoptera	Satyridae	Coenonympha	undet	na	larvae	1
e153	Field.B	11	y	y	y	8/12/2005	Lepidoptera	Noctuidae	undet	undet	forage.looper.red.stripe.Caenurgina?	larvae	1
e153	Field.B	11	y	y	y	8/12/2005	Diptera	Tephritidae	Euaresta	bella	na	na	9
e153	Field.B	11	y	y	y	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	4
e153	Field.B	11	y	y	y	8/12/2005	Diptera	Ephydridae	Philygria	debilis	na	na	2
e153	Field.B	11	y	y	y	8/12/2005	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	1
e153	Field.B	11	y	y	y	8/12/2005	Diptera	Chloropidae	Diplotoxa	versicolor	na	na	2
e153	Field.B	11	y	y	y	8/12/2005	Araneae	Araneidae	Argiope	undet	na	na	2
e153	Field.B	11	y	y	y	8/12/2005	Araneae	Thomisidae	Misumenops	undet	na	na	1
e153	Field.B	11	y	y	y	8/12/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	3
e153	Field.B	12	n	y	y	8/12/2005	Orthoptera	Tettigoniidae	Conocephalus	strictus	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Orthoptera	Gryllidae	Oecanthus	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Reduviidae	Sinea	diadema	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Nabidae	Nabis	americoferus	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Nabidae	Nabicula	subcoleoptrata	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Anthocoridae	Orius	insidiosus	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Miridae	Chlamydatus	associatus	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Miridae	Plagiognathus	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Miridae	Adelphocoris	lineolatus	na	na	4
e153	Field.B	12	n	y	y	8/12/2005	Hemiptera	Miridae	Lygus	lineolaris	na	na	11
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	9
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	11
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Aceratagallia	sanguinolenta	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	5
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Nesosteles	neglectus	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Chlorotettix	undet	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Commellus	comma	na	na	3
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Homoptera	Psyllidae	undet	undet	sp5.red	na	1
e153	Field.B	12	n	y	y	8/12/2005	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	3
e153	Field.B	12	n	y	y	8/12/2005	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	6
e153	Field.B	12	n	y	y	8/12/2005	Coleoptera	Lathridiidae	undet	undet	na	na	3
e153	Field.B	12	n	y	y	8/12/2005	Coleoptera	Chrysomelidae	Zygogramma	exclamationis	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Coleoptera	Chrysomelidae	Diabrotica	undecimpunctata	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Coleoptera	Anthribidae	undet	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Diprionidae	Diprion	simile	na	pupae/larvae	1
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Pteromalidae	undet	undet	sp6.circle	na	2
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Eurytomidae	undet	undet	sp1.orange	na	5
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Eupelmidae	undet	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	11
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Formicidae	Myrmica	emeryana	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	3
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Formicidae	Prenolepis	imparis	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Hymenoptera	Formicidae	Proformica	neogagates	na	na	2
e153	Field.B	12	n	y	y	8/12/2005	Lepidoptera	Pyralidae	Crambus	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Lepidoptera	Noctuidae	undet	undet	cutworm.midline	larvae	5
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Tipulidae	undet	undet	orange/black.large	na	1
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Bombyliidae	Phthiria	undet	sp2.green/yellow	na	1
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Tephritidae	Euaresta	bella	na	na	16
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Tephritidae	Euarestoides	abstersus	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	10
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	6
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Muscidae	Coenosia	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Diptera	Tachinidae	undet	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Araneae	Araneidae	Araneus	pratense	na	na	7
e153	Field.B	12	n	y	y	8/12/2005	Araneae	Thomisidae	Misumenops	undet	na	na	1
e153	Field.B	12	n	y	y	8/12/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	4
e153	Field.B	13	n	n	n	8/12/2005	Orthoptera	Acrididae	Chortophaga	viridifasciata	na	nymphs	1
e153	Field.B	13	n	n	n	8/12/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hemiptera	Lygaeidae	Nysius	niger	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hemiptera	Tingidae	Corythucha	marmorata	na	na	5
e153	Field.B	13	n	n	n	8/12/2005	Hemiptera	Miridae	Stenodema	vicinum	na	na	6
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Delphacidae	Liburniella	ornata	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	7
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Issidae	Bruchomorpha	tristis	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Issidae	Bruchomorpha	dorsata	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cercopidae	Lepyronia	gibbosa	na	na	2
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	16
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	5
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	11
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cicadellidae	Doratura	stylata	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Psyllidae	undet	undet	sp5.red	na	2
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Psyllidae	Aphalara	undet	sp1.green.yellow	na	35
e153	Field.B	13	n	n	n	8/12/2005	Homoptera	Aphididae	undet	undet	na	na	5
e153	Field.B	13	n	n	n	8/12/2005	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	4
e153	Field.B	13	n	n	n	8/12/2005	Coleoptera	Lathridiidae	undet	undet	na	na	2
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Diprionidae	Diprion	simile	na	pupae/larvae	1
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Braconidae	Apanteles	undet	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Aphidiidae	undet	undet	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Pteromalidae	undet	undet	sp3.green/yellow.long	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Pteromalidae	undet	undet	sp6.circle	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Encyrtidae	undet	undet	sp3.green.elongate.small	na	5
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	22
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Platygasteridae	undet	undet	na	na	7
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Formicidae	Monomorium	minimum	na	na	12
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Formicidae	Leptothorax	ambiguum	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Hymenoptera	Formicidae	Tapinoma	sessile	na	na	9
e153	Field.B	13	n	n	n	8/12/2005	Lepidoptera	(Misc.Macrolepidoptera)	undet	undet	misc.	larvae	1
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Dolichopodidae	Dolichopus	undet	na	na	2
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Tephritidae	Euaresta	bella	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	10
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Sphaeroceridae	Leptocera	undet	na	na	16
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	5
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Chloropidae	Diplotoxa	versicolor	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Anthomyiidae	Hylemya	undet	na	na	6
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Muscidae	Schoenomyza	undet	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Muscidae	Coenosia	undet	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Diptera	Tachinidae	undet	undet	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	13	n	n	n	8/12/2005	Araneae	Araneidae	Araneus	undet	sp3.spiny	na	1
e153	Field.B	13	n	n	n	8/12/2005	Araneae	Tetragnathidae	Tetragnatha	undet	na	na	3
e153	Field.B	13	n	n	n	8/12/2005	Araneae	Salticidae	Metaphidippus	undet	na	na	4
e153	Field.B	14	y	y	y	8/12/2005	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	1
e153	Field.B	14	y	y	y	8/12/2005	Hemiptera	Lygaeidae	Nysius	niger	na	na	4
e153	Field.B	14	y	y	y	8/12/2005	Hemiptera	Berytidae	Jalysus	spinosus	na	na	1
e153	Field.B	14	y	y	y	8/12/2005	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Delphacidae	Delphacodes	undet	na	na	2
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Acanaloniidae	Acanalonia	bivittata	na	na	1
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	21
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Cicadellidae	undet	undet	na	nymphs	5
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Cicadellidae	Scaphytopius	acutus	na	na	1
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	2
e153	Field.B	14	y	y	y	8/12/2005	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	11
