Datacode,Rectype,Recyear,Recmonth,Recday,Watershed,Repsite,Spcode,Genus,Species,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Total,Comments
PBG07,2,2015,7,28,0c3b,b,59,Tettigoniidae,spp.,,6,2,,4,,2,1,,,15,
PBG07,2,2015,7,28,0c3b,c,4,Hypochlora,alba,,,,1,,,,,,,1,
PBG07,2,2015,7,28,0c3b,c,7,Hesperotettix,viridis,,,1,,,,,,,,1,
PBG07,2,2015,7,28,0c3b,c,15,Melanoplus,keeleri,,,,2,,,,,,,2,
PBG07,2,2015,7,28,0c3b,c,59,Tettigoniidae,spp.,1,1,,3,1,,,,,,6,
PBG07,2,2015,7,28,0c3b,d,7,Hesperotettix,viridis,,,,,1,,,,,,1,
PBG07,2,2015,7,28,0c3b,d,15,Melanoplus,keeleri,,1,,,,,,,,,1,
PBG07,2,2015,7,28,0c3b,d,21,Orphulella,speciosa,,,,,,1,,1,,,2,
PBG07,2,2015,7,28,0c3b,d,56,Oecanthinae,spp.,,,,,,,1,,,,1,
PBG07,2,2015,7,28,0c3b,d,59,Tettigoniidae,spp.,,,,,,1,,,1,1,3,
PBG07,2,2015,7,28,0c3c,a,9,Phoetaliotes,nebrascensis,,,1,,1,1,,1,,,4,
PBG07,2,2015,7,28,0c3c,a,10,Melanoplus,scudderi,,,,,1,,,,,,1,
PBG07,2,2015,7,28,0c3c,a,15,Melanoplus,keeleri,,,,,,,,1,,,1,
PBG07,2,2015,7,28,0c3c,a,21,Orphulella,speciosa,,,,,,,1,,,,1,
PBG07,2,2015,7,28,0c3c,a,59,Tettigoniidae,spp.,2,2,,,5,,,1,1,,11,
PBG07,2,2015,7,28,0c3c,b,4,Hypochlora,alba,,,,,1,,,,,,1,
PBG07,2,2015,7,28,0c3c,b,6,Hesperotettix,speciosus,,,1,,,,,,,,1,
PBG07,2,2015,7,28,0c3c,b,9,Phoetaliotes,nebrascensis,,2,3,1,,,1,,,,7,
PBG07,2,2015,7,28,0c3c,b,15,Melanoplus,keeleri,,,,,,,1,,,,1,
PBG07,2,2015,7,28,0c3c,b,21,Orphulella,speciosa,,,,1,,1,1,,,,3,
PBG07,2,2015,7,28,0c3c,b,42,Schistocerca,obscura,1,,,,,,,,,,1,
PBG07,2,2015,7,28,0c3c,b,56,Oecanthinae,spp.,,,,,,,,,1,,1,
PBG07,2,2015,7,28,0c3c,b,59,Tettigoniidae,spp.,,1,2,,1,,2,,,1,7,
PBG07,2,2015,7,28,c1sb,a,1,Brachystola,magna,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c1sb,a,4,Hypochlora,alba,,,,,2,,,,,,2,
PBG07,2,2015,7,28,c1sb,a,9,Phoetaliotes,nebrascensis,,,,1,,1,,,1,,3,
PBG07,2,2015,7,28,c1sb,a,10,Melanoplus,scudderi,,1,,,,,1,,,,2,
PBG07,2,2015,7,28,c1sb,a,15,Melanoplus,keeleri,,,,,,1,,,,3,4,
PBG07,2,2015,7,28,c1sb,a,16,Melanoplus,bivittatus,,1,,,,,1,1,,,3,
PBG07,2,2015,7,28,c1sb,a,21,Orphulella,speciosa,,,2,,,,,,1,2,5,
PBG07,2,2015,7,28,c1sb,a,23,Mermiria,bivittata,2,1,,2,2,,2,1,,1,11,
PBG07,2,2015,7,28,c1sb,a,27,Boopedon,nubilum,,,,,1,,,,,,1,
PBG07,2,2015,7,28,c1sb,a,42,Schistocerca,obscura,,,,2,,,,,,,2,
PBG07,2,2015,7,28,c1sb,a,59,Tettigoniidae,spp.,1,,4,3,1,1,2,2,2,3,19,
PBG07,2,2015,7,28,c1sb,b,4,Hypochlora,alba,,1,,,2,,1,,,,4,
PBG07,2,2015,7,28,c1sb,b,6,Hesperotettix,speciosus,,,,,1,,,1,,,2,
PBG07,2,2015,7,28,c1sb,b,7,Hesperotettix,viridis,1,,,,,,,1,1,,3,
PBG07,2,2015,7,28,c1sb,b,9,Phoetaliotes,nebrascensis,1,,,,,,,,1,1,3,
PBG07,2,2015,7,28,c1sb,b,10,Melanoplus,scudderi,,,1,,,,1,,1,,3,
PBG07,2,2015,7,28,c1sb,b,12,Melanoplus,femurrubrum,,,,,,3,,,,,3,
PBG07,2,2015,7,28,c1sb,b,15,Melanoplus,keeleri,,1,,,,1,1,,1,1,5,
PBG07,2,2015,7,28,c1sb,b,16,Melanoplus,bivittatus,1,,,,,,,,,,1,
PBG07,2,2015,7,28,c1sb,b,21,Orphulella,speciosa,1,,,2,,,,,2,1,6,
PBG07,2,2015,7,28,c1sb,b,23,Mermiria,bivittata,,1,1,,,2,,1,1,1,7,
PBG07,2,2015,7,28,c1sb,b,42,Schistocerca,obscura,1,,,,,,,,,,1,
PBG07,2,2015,7,28,c1sb,b,56,Oecanthinae,spp.,,1,,,,1,,,,,2,
PBG07,2,2015,7,28,c1sb,b,59,Tettigoniidae,spp.,3,,,1,1,1,1,1,2,1,11,
PBG07,2,2015,7,28,c1sb,c,4,Hypochlora,alba,,,,1,,,,,,2,3,
PBG07,2,2015,7,28,c1sb,c,6,Hesperotettix,speciosus,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c1sb,c,9,Phoetaliotes,nebrascensis,,,,,,1,,,,1,2,
PBG07,2,2015,7,28,c1sb,c,10,Melanoplus,scudderi,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c1sb,c,12,Melanoplus,femurrubrum,,,1,,,,,,,2,3,
PBG07,2,2015,7,28,c1sb,c,15,Melanoplus,keeleri,1,1,,,1,,1,,,1,5,
PBG07,2,2015,7,28,c1sb,c,16,Melanoplus,bivittatus,,,,1,,1,,,,,2,
PBG07,2,2015,7,28,c1sb,c,21,Orphulella,speciosa,,,,1,2,2,1,,5,2,13,
PBG07,2,2015,7,28,c1sb,c,22,Mermiria,picta,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c1sb,c,23,Mermiria,bivittata,,,,,,,,2,,,2,
PBG07,2,2015,7,28,c1sb,c,27,Boopedon,nubilum,,,,,,,,1,,,1,
PBG07,2,2015,7,28,c1sb,c,42,Schistocerca,obscura,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c1sb,c,59,Tettigoniidae,spp.,3,,,1,7,1,1,1,3,1,18,
PBG07,2,2015,7,28,c1sb,d,4,Hypochlora,alba,,,1,,,1,,,,1,3,
PBG07,2,2015,7,28,c1sb,d,6,Hesperotettix,speciosus,,1,,,,1,,,,,2,
PBG07,2,2015,7,28,c1sb,d,9,Phoetaliotes,nebrascensis,1,,,,1,,1,,,,3,
PBG07,2,2015,7,28,c1sb,d,15,Melanoplus,keeleri,,1,,1,1,,,,1,1,5,
PBG07,2,2015,7,28,c1sb,d,16,Melanoplus,bivittatus,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c1sb,d,21,Orphulella,speciosa,2,3,,2,,,2,5,,1,15,
PBG07,2,2015,7,28,c1sb,d,23,Mermiria,bivittata,,,,1,2,1,,,,,4,
PBG07,2,2015,7,28,c1sb,d,27,Boopedon,nubilum,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c1sb,d,42,Schistocerca,obscura,1,,,,,,,,,,1,
PBG07,2,2015,7,28,c1sb,d,59,Tettigoniidae,spp.,2,2,2,1,1,,1,,2,,11,
PBG07,2,2015,7,28,c3sa,a,4,Hypochlora,alba,,,1,1,,,1,1,,,4,
PBG07,2,2015,7,28,c3sa,a,6,Hesperotettix,speciosus,1,,,1,,,,,,,2,
PBG07,2,2015,7,28,c3sa,a,9,Phoetaliotes,nebrascensis,,,,,,,,,1,,1,
PBG07,2,2015,7,28,c3sa,a,12,Melanoplus,femurrubrum,1,,,,,1,,,,,2,
PBG07,2,2015,7,28,c3sa,a,15,Melanoplus,keeleri,,,,3,,,,,,,3,
PBG07,2,2015,7,28,c3sa,a,21,Orphulella,speciosa,,2,,,,,,,,,2,
PBG07,2,2015,7,28,c3sa,a,23,Mermiria,bivittata,,,1,,,,,,,,1,
PBG07,2,2015,7,28,c3sa,a,59,Tettigoniidae,spp.,,,,,,,1,,,,1,
PBG07,2,2015,7,28,c3sa,b,4,Hypochlora,alba,1,,,,,1,2,1,,,5,
PBG07,2,2015,7,28,c3sa,b,6,Hesperotettix,speciosus,,,,,,,,,1,,1,
PBG07,2,2015,7,28,c3sa,b,9,Phoetaliotes,nebrascensis,,,,1,,,,,,,1,
PBG07,2,2015,7,28,c3sa,b,12,Melanoplus,femurrubrum,,,,,1,,1,3,,,5,
PBG07,2,2015,7,28,c3sa,b,15,Melanoplus,keeleri,,,1,2,,,,1,1,,5,
PBG07,2,2015,7,28,c3sa,b,21,Orphulella,speciosa,1,,1,1,,1,,,1,1,6,
PBG07,2,2015,7,28,c3sa,b,22,Mermiria,picta,1,,,,1,,,,,,2,
PBG07,2,2015,7,28,c3sa,b,23,Mermiria,bivittata,1,,,,,,,,,,1,
PBG07,2,2015,7,28,c3sa,b,33,Arphia,xanthoptera,,,,1,,,,,,,1,
PBG07,2,2015,7,28,c3sa,b,56,Oecanthinae,spp.,1,,,,,2,,,,1,4,
PBG07,2,2015,7,28,c3sa,b,59,Tettigoniidae,spp.,,,1,,,,,,,,1,
PBG07,2,2015,7,28,c3sa,c,4,Hypochlora,alba,1,4,,,1,1,,,,1,8,
PBG07,2,2015,7,28,c3sa,c,6,Hesperotettix,speciosus,,,,1,1,1,,,,,3,
PBG07,2,2015,7,28,c3sa,c,12,Melanoplus,femurrubrum,7,,6,6,1,,2,2,1,3,28,
PBG07,2,2015,7,28,c3sa,c,15,Melanoplus,keeleri,,1,,,1,,,,,,2,
PBG07,2,2015,7,28,c3sa,c,17,Melanoplus,confusus,4,,2,9,4,,2,3,1,,25,
PBG07,2,2015,7,28,c3sa,c,18,Melanoplus,spp.,,,,1,,,,,,,1,
PBG07,2,2015,7,28,c3sa,c,21,Orphulella,speciosa,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c3sa,c,23,Mermiria,bivittata,,,,,1,,,,,,1,
PBG07,2,2015,7,28,c3sa,c,34,Arphia,simplex,,,,1,,,1,,,,2,
PBG07,2,2015,7,28,c3sa,c,56,Oecanthinae,spp.,3,,1,,,2,1,1,,1,9,
PBG07,2,2015,7,28,c3sa,c,59,Tettigoniidae,spp.,,,,,1,,,,,,1,
PBG07,2,2015,7,28,c3sa,d,6,Hesperotettix,speciosus,,,,,1,,,,,,1,
PBG07,2,2015,7,28,c3sa,d,9,Phoetaliotes,nebrascensis,,,,,1,,,,,,1,
PBG07,2,2015,7,28,c3sa,d,12,Melanoplus,femurrubrum,,,,,,,1,,,,1,
PBG07,2,2015,7,28,c3sa,d,15,Melanoplus,keeleri,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c3sa,d,21,Orphulella,speciosa,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c3sa,d,22,Mermiria,picta,,,1,,,,,,,,1,
PBG07,2,2015,7,28,c3sa,d,23,Mermiria,bivittata,,,,1,,,,,,,1,
PBG07,2,2015,7,28,c3sa,d,56,Oecanthinae,spp.,,,,,1,,,,,,1,
PBG07,2,2015,7,28,c3sa,d,59,Tettigoniidae,spp.,1,,,,,,,,,1,2,
PBG07,2,2015,7,28,c3sb,a,4,Hypochlora,alba,,,,,,2,,1,,,3,
PBG07,2,2015,7,28,c3sb,a,6,Hesperotettix,speciosus,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c3sb,a,9,Phoetaliotes,nebrascensis,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c3sb,a,10,Melanoplus,scudderi,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c3sb,a,12,Melanoplus,femurrubrum,4,2,1,3,,1,2,,1,,14,
PBG07,2,2015,7,28,c3sb,a,15,Melanoplus,keeleri,,,,,,,1,,,,1,
PBG07,2,2015,7,28,c3sb,a,16,Melanoplus,bivittatus,,,,,,1,,,,,1,
PBG07,2,2015,7,28,c3sb,a,17,Melanoplus,confusus,,,,1,,,,,,,1,
PBG07,2,2015,7,28,c3sb,a,18,Melanoplus,spp.,,1,1,,,,,,,,2,
PBG07,2,2015,7,28,c3sb,a,21,Orphulella,speciosa,,,,1,2,2,,,,1,6,
PBG07,2,2015,7,28,c3sb,a,23,Mermiria,bivittata,,,,1,,,,,,,1,
PBG07,2,2015,7,28,c3sb,a,34,Arphia,simplex,2,,,,,,,,,,2,
PBG07,2,2015,7,28,c3sb,a,56,Oecanthinae,spp.,,1,,,1,,,2,1,,5,
PBG07,2,2015,7,28,c3sb,a,59,Tettigoniidae,spp.,,1,1,,,1,2,1,,,6,
PBG07,2,2015,7,28,c3sb,b,4,Hypochlora,alba,,,2,,1,,1,,,,4,
PBG07,2,2015,7,28,c3sb,b,12,Melanoplus,femurrubrum,1,3,3,,,1,1,,1,,10,
PBG07,2,2015,7,28,c3sb,b,15,Melanoplus,keeleri,,1,,,,,2,,,,3,
PBG07,2,2015,7,28,c3sb,b,16,Melanoplus,bivittatus,2,,,,,,,1,,,3,
PBG07,2,2015,7,28,c3sb,b,21,Orphulella,speciosa,,,,,,,1,1,1,,3,
PBG07,2,2015,7,28,c3sb,b,23,Mermiria,bivittata,,,,,,,,,,1,1,
PBG07,2,2015,7,28,c3sb,b,33,Arphia,xanthoptera,,,,,,,,1,,,1,
PBG07,2,2015,7,28,c3sb,b,56,Oecanthinae,spp.,,,,,,,,,1,1,2,
PBG07,2,2015,7,28,c3sb,b,59,Tettigoniidae,spp.,1,,,,,2,,1,,1,5,
PBG07,2,2015,7,28,c3sb,c,4,Hypochlora,alba,1,,,,,,1,,,,2,
PBG07,2,2015,7,28,c3sb,c,9,Phoetaliotes,nebrascensis,,1,,,,,,,,1,2,
PBG07,2,2015,7,28,c3sb,c,15,Melanoplus,keeleri,,,,,,,,,1,,1,
PBG07,2,2015,7,28,c3sb,c,21,Orphulella,speciosa,,,,,,,1,,1,,2,
PBG07,2,2015,7,28,c3sb,c,23,Mermiria,bivittata,,2,,,,,,,,,2,
PBG07,2,2015,7,28,c3sb,c,56,Oecanthinae,spp.,,,,,2,1,,,1,,4,
PBG07,2,2015,7,28,c3sb,c,59,Tettigoniidae,spp.,,,1,,,1,,2,,,4,
PBG07,2,2015,7,28,c3sb,d,4,Hypochlora,alba,1,,,,,,,,,1,2,
PBG07,2,2015,7,28,c3sb,d,6,Hesperotettix,speciosus,,,,,,,,,1,,1,
PBG07,2,2015,7,28,c3sb,d,12,Melanoplus,femurrubrum,,,1,,,,,,,,1,
PBG07,2,2015,7,28,c3sb,d,16,Melanoplus,bivittatus,,,,,,,,,1,,1,
PBG07,2,2015,7,28,c3sb,d,21,Orphulella,speciosa,1,,1,,,,1,,,,3,
PBG07,2,2015,7,28,c3sb,d,40,Arphia,spp.,,,,,,,1,,,,1,
PBG07,2,2015,7,28,c3sb,d,59,Tettigoniidae,spp.,1,2,2,1,2,,,1,,2,11,
PBG07,2,2015,7,30,0c1a,a,7,Hesperotettix,viridis,,,,,,1,,,,,1,
PBG07,2,2015,7,30,0c1a,a,9,Phoetaliotes,nebrascensis,,,2,1,1,,,,1,,5,
PBG07,2,2015,7,30,0c1a,a,10,Melanoplus,scudderi,,1,,,,,,,,,1,
PBG07,2,2015,7,30,0c1a,a,12,Melanoplus,femurrubrum,,,,,,1,,,,,1,
PBG07,2,2015,7,30,0c1a,a,15,Melanoplus,keeleri,1,2,2,,,,,,,2,7,
PBG07,2,2015,7,30,0c1a,a,16,Melanoplus,bivittatus,,,,,1,,,,,,1,
PBG07,2,2015,7,30,0c1a,a,21,Orphulella,speciosa,2,1,3,5,3,1,1,1,,,17,
PBG07,2,2015,7,30,0c1a,a,23,Mermiria,bivittata,,,1,1,,,,,,,2,
PBG07,2,2015,7,30,0c1a,a,56,Oecanthinae,spp.,,,,,,1,,,,,1,
PBG07,2,2015,7,30,0c1a,a,59,Tettigoniidae,spp.,5,13,11,12,8,3,1,3,3,,59,
PBG07,2,2015,7,30,0c1a,b,4,Hypochlora,alba,,,,1,,,,,,,1,
PBG07,2,2015,7,30,0c1a,b,6,Hesperotettix,speciosus,,,,,1,,,,,,1,
PBG07,2,2015,7,30,0c1a,b,9,Phoetaliotes,nebrascensis,1,1,4,1,,,,,,,7,
PBG07,2,2015,7,30,0c1a,b,15,Melanoplus,keeleri,1,3,2,1,1,,1,,,,9,
PBG07,2,2015,7,30,0c1a,b,21,Orphulella,speciosa,3,1,4,2,,1,1,,1,2,15,
PBG07,2,2015,7,30,0c1a,b,23,Mermiria,bivittata,1,,,1,,,,,,,2,
PBG07,2,2015,7,30,0c1a,b,59,Tettigoniidae,spp.,8,5,7,6,4,2,3,1,2,,38,
PBG07,2,2015,7,30,0c1a,c,9,Phoetaliotes,nebrascensis,2,,,1,2,3,1,,,1,10,
PBG07,2,2015,7,30,0c1a,c,10,Melanoplus,scudderi,,,1,,,,,,,,1,
PBG07,2,2015,7,30,0c1a,c,12,Melanoplus,femurrubrum,1,,,1,4,,,,1,,7,
PBG07,2,2015,7,30,0c1a,c,15,Melanoplus,keeleri,,1,,,,,,,1,,2,
PBG07,2,2015,7,30,0c1a,c,21,Orphulella,speciosa,,,1,1,2,,,,,1,5,
PBG07,2,2015,7,30,0c1a,c,22,Mermiria,picta,1,,,1,1,,1,,,,4,
PBG07,2,2015,7,30,0c1a,c,56,Oecanthinae,spp.,,,1,,1,1,,1,,,4,
PBG07,2,2015,7,30,0c1a,c,59,Tettigoniidae,spp.,7,3,2,1,3,,,,,,16,
PBG07,2,2015,7,30,0c1a,d,7,Hesperotettix,viridis,,2,,,,,,,,,2,
PBG07,2,2015,7,30,0c1a,d,15,Melanoplus,keeleri,3,,2,,,,1,,,2,8,
PBG07,2,2015,7,30,0c1a,d,17,Melanoplus,confusus,,,,1,1,,,,,,2,
PBG07,2,2015,7,30,0c1a,d,18,Melanoplus,spp.,,,,1,,,,,,,1,
PBG07,2,2015,7,30,0c1a,d,21,Orphulella,speciosa,2,4,2,,4,,,4,,,16,
PBG07,2,2015,7,30,0c1a,d,22,Mermiria,picta,,,,,1,,,,,,1,
PBG07,2,2015,7,30,0c1a,d,56,Oecanthinae,spp.,,,,1,2,,,,,,3,
PBG07,2,2015,7,30,0c1a,d,59,Tettigoniidae,spp.,1,15,1,,3,,1,2,,,23,
PBG07,2,2015,7,30,0c3c,c,9,Phoetaliotes,nebrascensis,1,1,1,,,1,,1,2,,7,
PBG07,2,2015,7,30,0c3c,c,10,Melanoplus,scudderi,,,,,,4,,,,,4,
PBG07,2,2015,7,30,0c3c,c,12,Melanoplus,femurrubrum,1,,,,,,,,,,1,
PBG07,2,2015,7,30,0c3c,c,15,Melanoplus,keeleri,,,2,,,,,,,,2,
PBG07,2,2015,7,30,0c3c,c,56,Oecanthinae,spp.,,,,,,,,,,1,1,
PBG07,2,2015,7,30,0c3c,c,59,Tettigoniidae,spp.,4,,3,,1,,,1,,1,10,
PBG07,2,2015,7,30,0c3c,d,6,Hesperotettix,speciosus,1,,,,,,,,,,1,
PBG07,2,2015,7,30,0c3c,d,9,Phoetaliotes,nebrascensis,2,3,5,1,3,3,2,4,13,10,46,
PBG07,2,2015,7,30,0c3c,d,10,Melanoplus,scudderi,,,,,,1,1,,1,1,4,
PBG07,2,2015,7,30,0c3c,d,15,Melanoplus,keeleri,,2,2,1,,,2,,,,7,
PBG07,2,2015,7,30,0c3c,d,21,Orphulella,speciosa,1,,1,,,2,,1,3,,8,
PBG07,2,2015,7,30,0c3c,d,23,Mermiria,bivittata,1,,,,,,,,,1,2,
PBG07,2,2015,7,30,0c3c,d,42,Schistocerca,obscura,,,1,,,,,,,,1,
PBG07,2,2015,7,30,0c3c,d,59,Tettigoniidae,spp.,3,6,4,3,6,5,4,4,5,5,45,
PBG07,2,2015,7,30,c3sc,a,4,Hypochlora,alba,,,1,,,,,,,1,2,
PBG07,2,2015,7,30,c3sc,a,7,Hesperotettix,viridis,,,1,,,,,,,,1,
PBG07,2,2015,7,30,c3sc,a,9,Phoetaliotes,nebrascensis,1,,2,2,7,1,2,2,1,,18,
PBG07,2,2015,7,30,c3sc,a,10,Melanoplus,scudderi,2,,1,,,1,1,,,,5,
PBG07,2,2015,7,30,c3sc,a,12,Melanoplus,femurrubrum,,,,,,1,,,,1,2,
PBG07,2,2015,7,30,c3sc,a,15,Melanoplus,keeleri,5,,1,1,,,,,,,7,
PBG07,2,2015,7,30,c3sc,a,21,Orphulella,speciosa,,1,2,3,,3,,4,3,1,17,
PBG07,2,2015,7,30,c3sc,a,27,Boopedon,nubilum,,,,,,1,,,,,1,
PBG07,2,2015,7,30,c3sc,a,33,Arphia,xanthoptera,,,,,,,1,,1,,2,
PBG07,2,2015,7,30,c3sc,a,41,unknown,,,,,,,,,,1,,1,
PBG07,2,2015,7,30,c3sc,a,42,Schistocerca,obscura,,,1,,,,,,,,1,
PBG07,2,2015,7,30,c3sc,a,56,Oecanthinae,spp.,,,,,,,,1,,,1,
PBG07,2,2015,7,30,c3sc,a,59,Tettigoniidae,spp.,,2,5,4,6,2,,2,,2,23,
PBG07,2,2015,7,30,c3sc,b,6,Hesperotettix,speciosus,1,,,,,,1,,,,2,
PBG07,2,2015,7,30,c3sc,b,9,Phoetaliotes,nebrascensis,1,,,1,5,,1,,,,8,
PBG07,2,2015,7,30,c3sc,b,10,Melanoplus,scudderi,,,1,,1,,,,,,2,
PBG07,2,2015,7,30,c3sc,b,15,Melanoplus,keeleri,1,,,,,,,1,,,2,
PBG07,2,2015,7,30,c3sc,b,16,Melanoplus,bivittatus,,,,,1,,,,,,1,
PBG07,2,2015,7,30,c3sc,b,17,Melanoplus,confusus,,,,,,,,,,1,1,
PBG07,2,2015,7,30,c3sc,b,21,Orphulella,speciosa,,,1,2,,,,,,,3,
PBG07,2,2015,7,30,c3sc,b,56,Oecanthinae,spp.,,1,,,,,,1,,,2,
PBG07,2,2015,7,30,c3sc,b,59,Tettigoniidae,spp.,2,3,2,,3,2,,1,,2,15,
PBG07,2,2015,7,30,c3sc,c,4,Hypochlora,alba,,,,,,,1,,,,1,
PBG07,2,2015,7,30,c3sc,c,6,Hesperotettix,speciosus,,,,,1,,1,,,,2,
PBG07,2,2015,7,30,c3sc,c,7,Hesperotettix,viridis,,,1,,,,,,,1,2,
PBG07,2,2015,7,30,c3sc,c,9,Phoetaliotes,nebrascensis,6,1,,,,,,,3,7,17,
PBG07,2,2015,7,30,c3sc,c,10,Melanoplus,scudderi,1,,,,,,,,1,,2,
PBG07,2,2015,7,30,c3sc,c,12,Melanoplus,femurrubrum,,,,2,2,,,,,,4,
PBG07,2,2015,7,30,c3sc,c,15,Melanoplus,keeleri,,1,1,2,,,,,,,4,
PBG07,2,2015,7,30,c3sc,c,16,Melanoplus,bivittatus,,,,,,1,1,,,,2,
PBG07,2,2015,7,30,c3sc,c,17,Melanoplus,confusus,1,,,,,,,,,,1,
PBG07,2,2015,7,30,c3sc,c,21,Orphulella,speciosa,2,,1,,,,2,,,1,6,
PBG07,2,2015,7,30,c3sc,c,34,Arphia,simplex,,,1,,,,,,,,1,
PBG07,2,2015,7,30,c3sc,c,56,Oecanthinae,spp.,,,,2,2,3,,1,,,8,
PBG07,2,2015,7,30,c3sc,c,59,Tettigoniidae,spp.,2,6,1,,1,2,3,5,5,3,28,
PBG07,2,2015,7,30,c3sc,d,7,Hesperotettix,viridis,1,1,,,,,,,,,2,
PBG07,2,2015,7,30,c3sc,d,9,Phoetaliotes,nebrascensis,1,2,1,,1,,,1,1,,7,
PBG07,2,2015,7,30,c3sc,d,10,Melanoplus,scudderi,,,,,,1,,,,,1,
PBG07,2,2015,7,30,c3sc,d,15,Melanoplus,keeleri,,,,2,,1,,1,,1,5,
PBG07,2,2015,7,30,c3sc,d,17,Melanoplus,confusus,,,,,,,,,,1,1,
PBG07,2,2015,7,30,c3sc,d,21,Orphulella,speciosa,,,,,,,,1,,,1,
PBG07,2,2015,7,30,c3sc,d,22,Mermiria,picta,,,,,,,,,1,,1,
PBG07,2,2015,7,30,c3sc,d,23,Mermiria,bivittata,,1,,,,,2,1,,,4,
PBG07,2,2015,7,30,c3sc,d,56,Oecanthinae,spp.,,,,,1,,,,1,,2,
PBG07,2,2015,7,30,c3sc,d,59,Tettigoniidae,spp.,,,4,1,2,6,1,,3,1,18,
PBG07,2,2015,8,3,0c3a,a,22,Mermiria,picta,,,,1,,,,,,,1,
PBG07,2,2015,8,3,0c3a,a,23,Mermiria,bivittata,,,,,,1,,,,,1,
PBG07,2,2015,8,3,0c3a,a,56,Oecanthinae,spp.,,,2,,1,,,1,,,4,
PBG07,2,2015,8,3,0c3a,a,59,Tettigoniidae,spp.,1,2,3,1,1,1,1,1,,4,15,
PBG07,2,2015,8,3,0c3a,b,9,Phoetaliotes,nebrascensis,,,,,,1,,,,,1,
PBG07,2,2015,8,3,0c3a,b,10,Melanoplus,scudderi,,,,,,,,1,,,1,
PBG07,2,2015,8,3,0c3a,b,12,Melanoplus,femurrubrum,,,1,,1,,,,,1,3,
PBG07,2,2015,8,3,0c3a,b,21,Orphulella,speciosa,,,,,1,,,1,,,2,
PBG07,2,2015,8,3,0c3a,b,22,Mermiria,picta,,,,1,,,,,,,1,
PBG07,2,2015,8,3,0c3a,b,56,Oecanthinae,spp.,1,,,,,,,,,,1,
PBG07,2,2015,8,3,0c3a,b,59,Tettigoniidae,spp.,,1,2,1,2,2,2,,1,,11,
PBG07,2,2015,8,3,0c3a,c,6,Hesperotettix,speciosus,,,,,,,,,,2,2,
PBG07,2,2015,8,3,0c3a,c,9,Phoetaliotes,nebrascensis,1,,,1,1,,,,,,3,
PBG07,2,2015,8,3,0c3a,c,12,Melanoplus,femurrubrum,,,,1,,1,,,,,2,
PBG07,2,2015,8,3,0c3a,c,15,Melanoplus,keeleri,,,,,,1,,,1,,2,
PBG07,2,2015,8,3,0c3a,c,21,Orphulella,speciosa,,,,1,,,,1,,2,4,
PBG07,2,2015,8,3,0c3a,c,56,Oecanthinae,spp.,,,,1,,4,,1,,1,7,
PBG07,2,2015,8,3,0c3a,c,59,Tettigoniidae,spp.,,,,,1,,1,1,1,3,7,
PBG07,2,2015,8,3,0c3a,d,10,Melanoplus,scudderi,,,1,,,,,,,,1,
PBG07,2,2015,8,3,0c3a,d,15,Melanoplus,keeleri,,,,,1,,,,,,1,
PBG07,2,2015,8,3,0c3a,d,21,Orphulella,speciosa,,1,,,,,,,,2,3,
PBG07,2,2015,8,3,0c3a,d,56,Oecanthinae,spp.,,1,,,2,1,,,,,4,
PBG07,2,2015,8,3,0c3a,d,59,Tettigoniidae,spp.,1,1,2,1,2,,1,,,,8,
PBG07,2,2015,8,3,0c3b,a,9,Phoetaliotes,nebrascensis,,,,1,,,,,,1,2,
PBG07,2,2015,8,3,0c3b,a,12,Melanoplus,femurrubrum,,,,,,,,1,2,,3,
PBG07,2,2015,8,3,0c3b,a,15,Melanoplus,keeleri,,,,,1,,,,,,1,
PBG07,2,2015,8,3,0c3b,a,21,Orphulella,speciosa,,,1,1,1,2,,,2,,7,
PBG07,2,2015,8,3,0c3b,a,59,Tettigoniidae,spp.,,,,1,1,,,2,1,,5,
PBG07,2,2015,8,3,0c3b,b,9,Phoetaliotes,nebrascensis,,,1,,,,,,,,1,
PBG07,2,2015,8,3,0c3b,b,15,Melanoplus,keeleri,,,,,1,,,,1,,2,
PBG07,2,2015,8,3,0c3b,b,42,Schistocerca,obscura,,,,,1,,,,,,1,
PBG07,2,2015,8,3,0c3b,b,56,Oecanthinae,spp.,,,,,,,,,,1,1,
PBG07,2,2015,8,3,0c3b,b,59,Tettigoniidae,spp.,3,,2,1,1,3,5,,1,1,17,
PBG07,2,2015,8,3,0c3b,c,4,Hypochlora,alba,,,1,2,,,,,,1,4,
PBG07,2,2015,8,3,0c3b,c,9,Phoetaliotes,nebrascensis,,,,,3,,,,,,3,
