DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,REPSITE,SPCODE,SPECIES,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,TOTAL,COMMENTS
CGR02,2,2001,7,24,002c,fl,b,13,melanoplus packardii,,,,,,,1,,,,1,
CGR02,2,2001,7,24,002c,fl,b,16,melanoplus bivittatu,,,,,,,1,,,,1,
CGR02,2,2001,7,24,002c,fl,b,10,melanoplus scudderi,,,,,,,,,2,,2,
CGR02,2,2001,7,24,002c,fl,b,22,mermiria picta,,,,,,,,,1,,1,
CGR02,2,2001,7,24,002c,fl,b,15,melanoplus keeleri,,,,,,,,,,2,2,
CGR02,2,2001,7,24,002c,fl,b,18,melanoplus species,,,,,,,,,,1,1,
CGR02,2,2001,7,24,002d,fl,a,4,hypochlora alba,1,1,,,,,,,,,2,
CGR02,2,2001,7,24,002d,fl,a,5,campylacan olivacea,1,,1,,,,,,,,2,
CGR02,2,2001,7,24,002d,fl,a,9,phoetaliot nebrascen,7,4,4,4,2,1,1,1,,1,25,
CGR02,2,2001,7,24,002d,fl,a,15,melanoplus keeleri,1,,,,1,,,,,,2,
CGR02,2,2001,7,24,002d,fl,a,21,orphulella speciosa,2,2,1,4,4,,1,1,1,2,18,
CGR02,2,2001,7,24,002d,fl,a,12,melanoplus femurrubr,,,1,,,,,,,,1,
CGR02,2,2001,7,24,002d,fl,a,10,melanoplus scudderi,,,,,,,,,,1,1,
CGR02,2,2001,7,24,002d,fl,b,9,phoetaliot nebrascen,6,4,5,2,4,4,3,8,,5,41,
CGR02,2,2001,7,24,002d,fl,b,21,orphulella speciosa,1,,,,1,2,,3,,,7,
CGR02,2,2001,7,24,002d,fl,b,5,campylacan olivacea,,,1,,1,2,,,,2,6,
CGR02,2,2001,7,24,002d,fl,b,15,melanoplus keeleri,,,1,1,,,,,1,,3,
CGR02,2,2001,7,24,002d,fl,b,16,melanoplus bivittatu,,,1,,,,,,,,1,
CGR02,2,2001,7,24,002d,fl,b,4,hypochlora alba,,,,,1,,,,,,1,
CGR02,2,2001,7,24,002d,fl,b,22,mermiria picta,,,,,,1,,,,,1,
CGR02,2,2001,7,24,002d,fl,b,12,melanoplus femurrubr,,,,,,,,,1,,1,
CGR02,2,2001,7,24,002d,fl,b,23,mermiria bivittata,,,,,,,,,1,,1,
CGR02,2,2001,7,24,002d,fl,b,41,unknown,,,,,,,,,1,,1,provisionally identified as sthethophyma celata
CGR02,2,2001,7,24,004b,fl,a,9,phoetaliot nebrascen,1,4,,3,2,6,7,2,7,5,37,
CGR02,2,2001,7,24,004b,fl,a,10,melanoplus scudderi,1,1,,,,,,,,,2,
CGR02,2,2001,7,24,004b,fl,a,15,melanoplus keeleri,1,,2,,,,,,,,3,
CGR02,2,2001,7,24,004b,fl,a,21,orphulella speciosa,,1,,,1,,,,,,2,
CGR02,2,2001,7,24,004b,fl,a,36,hadrotetti trifascia,,,,,,1,,,,,1,
CGR02,2,2001,7,24,004b,fl,a,34,arphia simplex,,,,,,,1,,,,1,
CGR02,2,2001,7,24,004b,fl,a,12,melanoplus femurrubr,,,,,,,,,1,,1,
CGR02,2,2001,7,24,004b,fl,b,9,phoetaliot nebrascen,3,3,5,1,2,1,4,1,3,4,27,
CGR02,2,2001,7,24,004b,fl,b,15,melanoplus keeleri,2,1,1,1,,1,,,2,,8,
CGR02,2,2001,7,24,004b,fl,b,5,campylacan olivacea,,1,,,,1,,,4,,6,
CGR02,2,2001,7,24,004b,fl,b,10,melanoplus scudderi,,1,,2,,,1,,,,4,
CGR02,2,2001,7,24,004b,fl,b,12,melanoplus femurrubr,,,,,,1,,,,,1,
CGR02,2,2001,7,24,004b,fl,b,21,orphulella speciosa,,,,,,,2,1,2,2,7,
CGR02,2,2001,7,24,004b,fl,b,4,hypochlora alba,,,,,,,,1,,,1,
CGR02,2,2001,7,24,004b,fl,b,36,hadrotetti trifascia,,,,,,,,,1,,1,
CGR02,2,2001,7,24,004b,fl,b,24,opeia obscura,,,,,,,,,,1,1,
CGR02,2,2001,7,24,004f,fl,a,9,phoetaliot nebrascen,1,2,6,7,6,5,5,5,12,6,55,
CGR02,2,2001,7,24,004f,fl,a,21,orphulella speciosa,1,,,1,2,1,,1,1,2,9,
CGR02,2,2001,7,24,004f,fl,a,12,melanoplus femurrubr,,2,,,,,,,,,2,
CGR02,2,2001,7,24,004f,fl,a,33,arphia xanthopte,,1,,,,,,,,,1,
CGR02,2,2001,7,24,004f,fl,a,15,melanoplus keeleri,,,,,1,1,,,,1,3,
CGR02,2,2001,7,24,004f,fl,a,5,campylacan olivacea,,,,,,,1,,,,1,
CGR02,2,2001,7,24,004f,fl,a,10,melanoplus scudderi,,,,,,,,,1,,1,
CGR02,2,2001,7,24,004f,fl,a,23,mermiria bivittata,,,,,,,,,2,,2,
CGR02,2,2001,7,24,004f,fl,b,9,phoetaliot nebrascen,4,7,3,2,6,2,3,3,4,1,35,
CGR02,2,2001,7,24,004f,fl,b,21,orphulella speciosa,4,,,1,,,,,1,,6,
CGR02,2,2001,7,24,004f,fl,b,22,mermiria picta,1,,,,1,1,,,,,3,
CGR02,2,2001,7,24,004f,fl,b,25,pseudopoma brachypte,1,,1,2,,,,,,,4,
CGR02,2,2001,7,24,004f,fl,b,33,arphia xanthopte,,1,,,,,,,,,1,
CGR02,2,2001,7,24,004f,fl,b,4,hypochlora alba,,,,,1,,,,,,1,
CGR02,2,2001,7,24,004f,fl,b,10,melanoplus scudderi,,,,,2,,1,,,,3,
CGR02,2,2001,7,24,004f,fl,b,12,melanoplus femurrubr,,,,,1,,,,,,1,
CGR02,2,2001,7,24,004f,fl,b,23,mermiria bivittata,,,,,2,,,,,,2,
CGR02,2,2001,7,24,004f,fl,b,15,melanoplus keeleri,,,,,,1,1,,,,2,
CGR02,2,2001,7,24,004f,fl,b,20,syrbula admirabil,,,,,,,,,,1,1,
CGR02,2,2001,7,24,020b,fl,a,9,phoetaliot nebrascen,3,6,5,7,4,3,5,,2,3,38,
CGR02,2,2001,7,24,020b,fl,a,10,melanoplus scudderi,1,1,,1,,1,,,,,4,
CGR02,2,2001,7,24,020b,fl,a,15,melanoplus keeleri,1,,2,1,2,2,,,,,8,
CGR02,2,2001,7,24,020b,fl,a,23,mermiria bivittata,2,,,,,,,,,,2,
CGR02,2,2001,7,24,020b,fl,a,21,orphulella speciosa,,1,,,1,,1,,,,3,
CGR02,2,2001,7,24,020b,fl,a,7,hesperotet viridis,,,1,,,,,,,,1,
CGR02,2,2001,7,24,020b,fl,a,12,melanoplus femurrubr,,,1,1,2,,,,,,4,
CGR02,2,2001,7,24,020b,fl,a,17,melanoplus confusus,,,1,,,,,,,,1,
CGR02,2,2001,7,24,020b,fl,a,4,hypochlora alba,,,,1,,,1,,,,2,
CGR02,2,2001,7,24,020b,fl,a,11,melanoplus sanguinip,,,,,1,,,,,,1,
CGR02,2,2001,7,24,020b,fl,a,22,mermiria picta,,,,,,2,,,,,2,
CGR02,2,2001,7,24,020b,fl,a,5,campylacan olivacea,,,,,,,2,,,,2,
CGR02,2,2001,7,24,020b,fl,a,3,paratylotr brunneri,,,,,,,,,1,,1,
CGR02,2,2001,7,24,020b,fl,b,9,phoetaliot nebrascen,2,3,3,7,1,,5,1,,4,26,
CGR02,2,2001,7,24,020b,fl,b,10,melanoplus scudderi,1,,,,1,,,,,,2,
CGR02,2,2001,7,24,020b,fl,b,5,campylacan olivacea,,2,1,1,,,,,,,4,
CGR02,2,2001,7,24,020b,fl,b,12,melanoplus femurrubr,,,,1,,,,,,,1,
CGR02,2,2001,7,24,020b,fl,b,21,orphulella speciosa,,,,1,,,,,,,1,
CGR02,2,2001,7,24,020b,fl,b,4,hypochlora alba,,,,,,,,,1,,1,
CGR02,2,2001,7,24,0sub,fl,a,15,melanoplus keeleri,1,,,,1,,,1,,,3,
CGR02,2,2001,7,24,0sub,fl,a,21,orphulella speciosa,,1,1,6,5,,2,2,2,2,21,
CGR02,2,2001,7,24,0sub,fl,a,23,mermiria bivittata,,1,,1,1,,,,,,3,
CGR02,2,2001,7,24,0sub,fl,a,9,phoetaliot nebrascen,,,3,5,,2,4,3,9,1,27,
CGR02,2,2001,7,24,0sub,fl,a,22,mermiria picta,,,,1,,,,1,,,2,
CGR02,2,2001,7,24,0sub,fl,a,5,campylacan olivacea,,,,,3,,,1,,,4,
CGR02,2,2001,7,24,0sub,fl,a,8,hesperotet species,,,,,4,,,,,,4,
CGR02,2,2001,7,24,0sub,fl,a,4,hypochlora alba,,,,,,2,1,,,,3,
CGR02,2,2001,7,24,0sub,fl,b,5,campylacan olivacea,1,,1,,,,,,,1,3,
CGR02,2,2001,7,24,0sub,fl,b,9,phoetaliot nebrascen,2,1,1,,4,1,1,2,2,1,15,
CGR02,2,2001,7,24,0sub,fl,b,20,syrbula admirabil,1,,,,,,,,,,1,
CGR02,2,2001,7,24,0sub,fl,b,21,orphulella speciosa,1,,1,,,,,,,,2,
CGR02,2,2001,7,24,0sub,fl,b,23,mermiria bivittata,1,,1,,,,1,,,,3,
CGR02,2,2001,7,24,0sub,fl,b,10,melanoplus scudderi,,1,,,,,1,,,,2,
CGR02,2,2001,7,24,0sub,fl,b,16,melanoplus bivittatu,,1,,,,,,,,,1,
CGR02,2,2001,7,24,0sub,fl,b,22,mermiria picta,,1,,,,,,,,,1,
CGR02,2,2001,7,24,0sub,fl,b,15,melanoplus keeleri,,,1,1,,,,1,,,3,
CGR02,2,2001,7,30,001d,fl,a,21,orphulella speciosa,1,1,,,2,1,2,,,1,8,
CGR02,2,2001,7,30,001d,fl,a,9,phoetaliot nebrascen,,1,1,,2,,2,,1,,7,
CGR02,2,2001,7,30,001d,fl,a,23,mermiria bivittata,,2,,,,,,,,,2,
CGR02,2,2001,7,30,001d,fl,a,5,campylacan olivacea,,,,,,,1,1,,1,3,
CGR02,2,2001,7,30,001d,fl,a,16,melanoplus bivittatu,,,,,,,1,,,,1,
CGR02,2,2001,7,30,001d,fl,b,9,phoetaliot nebrascen,2,1,,1,1,1,1,,,,7,
CGR02,2,2001,7,30,001d,fl,b,21,orphulella speciosa,,1,3,3,1,,3,,,,11,
CGR02,2,2001,7,30,001d,fl,b,22,mermiria picta,,,,,,,1,,,,1,
CGR02,2,2001,7,30,001d,fl,b,15,melanoplus keeleri,,,,,,,,1,1,,2,
CGR02,2,2001,7,30,0spb,fl,a,21,orphulella speciosa,4,4,1,3,1,2,2,8,3,2,30,
CGR02,2,2001,7,30,0spb,fl,a,9,phoetaliot nebrascen,,2,2,2,,,1,1,,,8,
CGR02,2,2001,7,30,0spb,fl,a,15,melanoplus keeleri,,,,1,,,,,,1,2,
CGR02,2,2001,7,30,0spb,fl,a,31,chortophag viridifas,,,,1,,,,,,,1,
CGR02,2,2001,7,30,0spb,fl,a,10,melanoplus scudderi,,,,,1,,,,,,1,
CGR02,2,2001,7,30,0spb,fl,a,22,mermiria picta,,,,,1,,,,1,,2,
CGR02,2,2001,7,30,0spb,fl,a,23,mermiria bivittata,,,,,,,,,1,,1,
CGR02,2,2001,7,30,0spb,fl,b,21,orphulella speciosa,,2,,,4,2,3,4,1,5,21,
CGR02,2,2001,7,30,0spb,fl,b,9,phoetaliot nebrascen,,,,,1,,,1,2,1,5,
CGR02,2,2001,7,30,0spb,fl,b,12,melanoplus femurrubr,,,,,1,,,,,,1,
CGR02,2,2001,7,30,0spb,fl,b,7,hesperotet viridis,,,,,,1,,,,,1,
CGR02,2,2001,7,30,0spb,fl,b,16,melanoplus bivittatu,,,,,,1,,1,,,2,
CGR02,2,2001,7,30,0spb,fl,b,23,mermiria bivittata,,,,,,1,,,,,1,
CGR02,2,2001,7,30,0spb,fl,b,33,arphia xanthopte,,,,,,,,1,,,1,
CGR02,2,2001,7,30,002c,fl,a,9,phoetaliot nebrascen,2,,1,3,,2,1,3,3,4,19,
CGR02,2,2001,7,30,002c,fl,a,15,melanoplus keeleri,,1,,1,,1,1,,3,,7,
CGR02,2,2001,7,30,002c,fl,a,21,orphulella speciosa,,1,,1,,2,2,2,5,2,15,
CGR02,2,2001,7,30,002c,fl,a,16,melanoplus bivittatu,,,,,,,,,1,,1,
CGR02,2,2001,7,30,002c,fl,b,9,phoetaliot nebrascen,1,,,1,,,,1,1,,4,
CGR02,2,2001,7,30,002c,fl,b,21,orphulella speciosa,5,1,,2,1,,1,,1,,11,
CGR02,2,2001,7,30,002c,fl,b,23,mermiria bivittata,,1,,,,,,,,,1,
CGR02,2,2001,7,30,002c,fl,b,12,melanoplus femurrubr,,,1,,,,,,,,1,
CGR02,2,2001,7,30,002c,fl,b,16,melanoplus bivittatu,,,,1,,,,,,,1,
CGR02,2,2001,7,30,002c,fl,b,15,melanoplus keeleri,,,,,,,,,,1,1,
CGR02,2,2001,7,30,002d,fl,a,9,phoetaliot nebrascen,5,10,1,3,1,4,4,3,1,2,34,
CGR02,2,2001,7,30,002d,fl,a,21,orphulella speciosa,2,2,,2,,3,1,2,3,2,17,
CGR02,2,2001,7,30,002d,fl,a,10,melanoplus scudderi,,1,,,,,,,1,,2,
CGR02,2,2001,7,30,002d,fl,a,15,melanoplus keeleri,,1,1,,,1,3,,,2,8,
CGR02,2,2001,7,30,002d,fl,a,23,mermiria bivittata,,1,,,,,,,,,1,
CGR02,2,2001,7,30,002d,fl,a,38,pardalopho apiculata,,,,,,,1,,,,1,
CGR02,2,2001,7,30,002d,fl,a,5,campylacan olivacea,,,,,,,,,,1,1,
CGR02,2,2001,7,30,002d,fl,b,9,phoetaliot nebrascen,1,3,,1,2,1,1,5,3,1,18,
CGR02,2,2001,7,30,002d,fl,b,6,hesperotet speciosus,,1,,,,,,,,,1,
CGR02,2,2001,7,30,002d,fl,b,5,campylacan olivacea,,,1,,,,1,,1,,3,
CGR02,2,2001,7,30,002d,fl,b,12,melanoplus femurrubr,,,,,,1,1,,,,2,
CGR02,2,2001,7,30,002d,fl,b,21,orphulella speciosa,,,,,,,4,1,3,1,9,
CGR02,2,2001,7,30,002d,fl,b,33,arphia xanthopte,,,,,,,1,,,,1,
CGR02,2,2001,7,30,004b,fl,a,5,campylacan olivacea,1,,,,,,,1,,,2,
CGR02,2,2001,7,30,004b,fl,a,6,hesperotet speciosus,1,,,,,,,,,,1,
CGR02,2,2001,7,30,004b,fl,a,9,phoetaliot nebrascen,2,1,,1,,4,1,1,3,2,15,
CGR02,2,2001,7,30,004b,fl,a,23,mermiria bivittata,,,1,,,1,,,,,2,
CGR02,2,2001,7,30,004b,fl,a,10,melanoplus scudderi,,,,,1,,,,2,,3,
CGR02,2,2001,7,30,004b,fl,b,9,phoetaliot nebrascen,1,3,1,,,,2,1,2,1,11,
CGR02,2,2001,7,30,004b,fl,b,16,melanoplus bivittatu,,1,,,,,,,,,1,
CGR02,2,2001,7,30,004b,fl,b,10,melanoplus scudderi,,,,,,1,,,,1,2,
CGR02,2,2001,7,30,004b,fl,b,5,campylacan olivacea,,,,,,,1,1,,,2,
CGR02,2,2001,7,30,004b,fl,b,7,hesperotet viridis,,,,,,,,1,,1,2,
CGR02,2,2001,7,30,004b,fl,b,15,melanoplus keeleri,,,,,,,,,4,1,5,
CGR02,2,2001,7,30,004f,fl,a,9,phoetaliot nebrascen,4,1,,,,3,,2,,2,12,
CGR02,2,2001,7,30,004f,fl,a,21,orphulella speciosa,2,,,,,,,1,1,,4,
CGR02,2,2001,7,30,004f,fl,a,10,melanoplus scudderi,,,,,,1,,,,,1,
CGR02,2,2001,7,30,004f,fl,b,7,hesperotet viridis,1,,,,,,,,,,1,
CGR02,2,2001,7,30,004f,fl,b,21,orphulella speciosa,,2,,2,1,,,,,,5,
CGR02,2,2001,7,30,004f,fl,b,5,campylacan olivacea,,,1,,1,,,,,,2,
CGR02,2,2001,7,30,004f,fl,b,9,phoetaliot nebrascen,,,1,1,,1,,,1,1,5,
CGR02,2,2001,7,30,004f,fl,b,23,mermiria bivittata,,,1,,,1,,,,2,4,
CGR02,2,2001,7,30,004f,fl,b,4,hypochlora alba,,,,,,1,,,,,1,
CGR02,2,2001,7,30,020b,fl,a,5,campylacan olivacea,3,,,1,,,,,,,4,
CGR02,2,2001,7,30,020b,fl,a,6,hesperotet speciosus,2,,,,,,,,,,2,
CGR02,2,2001,7,30,020b,fl,a,9,phoetaliot nebrascen,,1,,,,2,2,,2,2,9,
CGR02,2,2001,7,30,020b,fl,a,21,orphulella speciosa,,1,,,,,,1,,1,3,
CGR02,2,2001,7,30,020b,fl,a,15,melanoplus keeleri,,,,,2,,,,,1,3,
CGR02,2,2001,7,30,020b,fl,a,7,hesperotet viridis,,,,,,1,,,,,1,
CGR02,2,2001,7,30,020b,fl,a,3,paratylotr brunneri,,,,,,,1,,,,1,
CGR02,2,2001,7,30,020b,fl,a,23,mermiria bivittata,,,,,,,,1,,,1,
CGR02,2,2001,7,30,020b,fl,a,12,melanoplus femurrubr,,,,,,,,,1,1,2,
CGR02,2,2001,7,30,020b,fl,b,9,phoetaliot nebrascen,,,1,2,,,,,,,3,
CGR02,2,2001,7,30,020b,fl,b,4,hypochlora alba,,,,,1,,,,,,1,
CGR02,2,2001,7,30,020b,fl,b,15,melanoplus keeleri,,,,,,,,,1,,1,
CGR02,2,2002,7,23,n04d,fl,b,8,hesperotet species,,,1,,,,,,,,1,
CGR02,2,2002,7,23,n04d,fl,b,16,melanoplus bivittatu,,,1,,,1,,,,,2,
CGR02,2,2002,7,23,n04d,fl,b,22,mermiria picta,,,1,,,,,1,,1,3,
CGR02,2,2002,7,23,n04d,fl,b,29,ageneotett deorum,,,1,,,,,,,,1,
CGR02,2,2002,7,23,n04d,fl,b,4,hypochlora alba,,,,,1,,,2,1,,4,
CGR02,2,2002,7,23,n04d,fl,b,6,hesperotet speciosus,,,,,,1,,5,8,2,16,
CGR02,2,2002,7,23,n04d,fl,b,30,mermiria species,,,,,,1,,,1,,2,
CGR02,2,2002,7,23,n04d,fl,b,12,melanoplus femurrubr,,,,,,,1,3,,,4,
CGR02,2,2002,7,23,n04d,fl,b,10,melanoplus scudderi,,,,,,,,2,,1,3,
CGR02,2,2002,7,23,n20a,fl,a,9,phoetaliot nebrascen,2,10,1,7,5,3,4,2,6,8,48,
CGR02,2,2002,7,23,n20a,fl,a,10,melanoplus scudderi,1,1,,2,3,2,,,,,9,
CGR02,2,2002,7,23,n20a,fl,a,15,melanoplus keeleri,1,,2,2,,2,1,1,3,1,13,
CGR02,2,2002,7,23,n20a,fl,a,17,melanoplus confusus,3,1,,2,,,1,,,3,10,
CGR02,2,2002,7,23,n20a,fl,a,20,syrbula admirabil,1,,2,,,,1,,,,4,
CGR02,2,2002,7,23,n20a,fl,a,21,orphulella speciosa,1,,1,6,1,,3,2,,,14,
CGR02,2,2002,7,23,n20a,fl,a,22,mermiria picta,1,,,1,,,,,1,,3,
CGR02,2,2002,7,23,n20a,fl,a,23,mermiria bivittata,1,1,,,1,,,,,2,5,
CGR02,2,2002,7,23,n20a,fl,a,29,ageneotett deorum,2,,,,,,,,,,2,
CGR02,2,2002,7,23,n20a,fl,a,30,mermiria species,2,,,,,,,,,,2,
CGR02,2,2002,7,23,n20a,fl,a,36,hadrotetti trifascia,1,,,,,,,,,,1,
CGR02,2,2002,7,23,n20a,fl,a,4,hypochlora alba,,1,1,,,3,,,7,2,14,
CGR02,2,2002,7,23,n20a,fl,a,31,chortophag viridifas,,1,,,,,,,,,1,
CGR02,2,2002,7,23,n20a,fl,a,34,arphia simplex,,1,,,,,,,,,1,
CGR02,2,2002,7,23,n20a,fl,a,33,arphia xanthopte,,,,,1,,,,,,1,
CGR02,2,2002,7,23,n20a,fl,a,13,melanoplus packardii,,,,,,,,1,,,1,
CGR02,2,2002,7,23,n20a,fl,a,16,melanoplus bivittatu,,,,,,,,1,,1,2,
CGR02,2,2002,7,23,n20a,fl,a,2,schistocer lineata,,,,,,,,,1,,1,
CGR02,2,2002,7,23,n20a,fl,b,8,hesperotet species,4,,,1,,,3,1,,,9,
CGR02,2,2002,7,23,n20a,fl,b,9,phoetaliot nebrascen,5,4,,5,4,,5,7,4,4,38,
CGR02,2,2002,7,23,n20a,fl,b,10,melanoplus scudderi,4,2,,1,1,1,2,,3,3,17,
CGR02,2,2002,7,23,n20a,fl,b,15,melanoplus keeleri,1,,,1,1,,1,,,1,5,
CGR02,2,2002,7,23,n20a,fl,b,20,syrbula admirabil,2,1,1,,,,,,,,4,
CGR02,2,2002,7,23,n20a,fl,b,22,mermiria picta,1,,,,2,,2,,,,5,
CGR02,2,2002,7,23,n20a,fl,b,23,mermiria bivittata,2,2,,,,,2,2,3,2,13,
CGR02,2,2002,7,23,n20a,fl,b,4,hypochlora alba,,3,,1,,3,,,1,,8,
CGR02,2,2002,7,23,n20a,fl,b,6,hesperotet speciosus,,,1,,,1,,,1,,3,
CGR02,2,2002,7,23,n20a,fl,b,11,melanoplus sanguinip,,,,,,,1,,,,1,
CGR02,2,2002,7,23,n20a,fl,b,21,orphulella speciosa,,,,,,,,1,,,1,
CGR02,2,2002,7,23,n20a,fl,b,7,hesperotet viridis,,,,,,,,,1,,1,
CGR02,2,2002,7,23,n20a,fl,b,16,melanoplus bivittatu,,,,,,,,,1,1,2,
CGR02,2,2002,7,24,n20b,fl,a,4,hypochlora alba,1,,1,,,,,,,1,3,
CGR02,2,2002,7,24,n20b,fl,a,7,hesperotet viridis,2,,,,,,,,,,2,
CGR02,2,2002,7,24,n20b,fl,a,9,phoetaliot nebrascen,3,1,,1,,,,4,3,3,15,
CGR02,2,2002,7,24,n20b,fl,a,10,melanoplus scudderi,1,,,,,,,,,,1,
CGR02,2,2002,7,24,n20b,fl,a,12,melanoplus femurrubr,1,2,,,,2,2,3,,,10,
CGR02,2,2002,7,24,n20b,fl,a,15,melanoplus keeleri,1,1,2,,,,,,1,1,6,
CGR02,2,2002,7,24,n20b,fl,a,16,melanoplus bivittatu,1,,1,,,,,,,,2,
CGR02,2,2002,7,24,n20b,fl,a,18,melanoplus species,1,,,,,,1,,,,2,M. flavidus
CGR02,2,2002,7,24,n20b,fl,a,21,orphulella speciosa,2,,2,,1,,2,1,2,1,11,
CGR02,2,2002,7,24,n20b,fl,a,6,hesperotet speciosus,,1,,,,,,,,,1,
CGR02,2,2002,7,24,n20b,fl,a,23,mermiria bivittata,,,1,,,,,,,,1,
CGR02,2,2002,7,24,n20b,fl,a,11,melanoplus sanguinip,,,,1,,,,,,3,4,
CGR02,2,2002,7,24,n20b,fl,a,17,melanoplus confusus,,,,1,1,,,,,,2,
CGR02,2,2002,7,24,n20b,fl,a,20,syrbula admirabil,,,,,,,,1,,,1,
CGR02,2,2002,7,24,n20b,fl,a,29,ageneotett deorum,,,,,,,,,,1,1,
CGR02,2,2002,7,24,n20b,fl,b,4,hypochlora alba,3,3,1,,,,4,,,2,13,
CGR02,2,2002,7,24,n20b,fl,b,9,phoetaliot nebrascen,16,5,22,14,3,6,2,5,2,8,83,
CGR02,2,2002,7,24,n20b,fl,b,16,melanoplus bivittatu,1,2,2,1,,,1,,,1,8,
CGR02,2,2002,7,24,n20b,fl,b,21,orphulella speciosa,1,,,,,,,1,,,2,
CGR02,2,2002,7,24,n20b,fl,b,10,melanoplus scudderi,,4,1,2,3,1,1,3,,1,16,
CGR02,2,2002,7,24,n20b,fl,b,17,melanoplus confusus,,1,,3,1,3,,,,2,10,
CGR02,2,2002,7,24,n20b,fl,b,20,syrbula admirabil,,1,,,,1,,,1,1,4,
CGR02,2,2002,7,24,n20b,fl,b,15,melanoplus keeleri,,,2,2,4,,2,3,1,6,20,
CGR02,2,2002,7,24,n20b,fl,b,23,mermiria bivittata,,,,,,,1,1,,,2,
CGR02,2,2002,7,24,n20b,fl,b,22,mermiria picta,,,,,,,,1,,,1,
CGR02,2,2002,7,24,n20b,fl,b,6,hesperotet speciosus,,,,,,,,,1,,1,
CGR02,2,2002,7,31,001d,fl,a,4,hypochlora alba,1,2,1,1,1,,,1,2,,9,
CGR02,2,2002,7,31,001d,fl,a,9,phoetaliot nebrascen,3,,2,3,4,,2,1,1,1,17,
CGR02,2,2002,7,31,001d,fl,a,21,orphulella speciosa,4,5,6,7,5,2,,2,1,7,39,
CGR02,2,2002,7,31,001d,fl,a,16,melanoplus bivittatu,,,,,1,,,,,,1,
CGR02,2,2002,7,31,001d,fl,a,23,mermiria bivittata,,,,,,,,1,,,1,
CGR02,2,2002,7,31,001d,fl,a,20,syrbula admirabil,,,,,,,,,,1,1,
CGR02,2,2002,7,31,001d,fl,a,26,boopedon auriventr,,,,,,,,,,1,1,
CGR02,2,2002,7,31,001d,fl,b,21,orphulella speciosa,7,5,5,2,7,14,6,5,7,13,71,
CGR02,2,2002,7,31,001d,fl,b,23,mermiria bivittata,1,,,1,1,,,,,1,4,
CGR02,2,2002,7,31,001d,fl,b,9,phoetaliot nebrascen,,,3,,,,,1,3,1,8,
CGR02,2,2002,7,31,001d,fl,b,15,melanoplus keeleri,,,1,3,,,,,,2,6,
CGR02,2,2002,7,31,001d,fl,b,4,hypochlora alba,,,,1,,,,,,,1,
CGR02,2,2002,7,31,001d,fl,b,16,melanoplus bivittatu,,,,1,,,1,1,1,,4,
CGR02,2,2002,7,31,001d,fl,b,25,pseudopoma brachypte,,,,,1,,,,,,1,
CGR02,2,2002,7,31,001d,fl,b,37,hippiscus rugosus,,,,,1,,,,,,1,
CGR02,2,2002,7,30,002c,fl,a,9,phoetaliot nebrascen,1,5,2,1,3,2,,,1,4,19,one additional sample taken 020801 to replace lost sample (bag 2 of 10)
CGR02,2,2002,7,30,002c,fl,a,21,orphulella speciosa,3,1,1,1,3,2,2,2,2,2,19,
CGR02,2,2002,7,30,002c,fl,a,23,mermiria bivittata,,1,3,2,1,2,,,1,,10,
CGR02,2,2002,7,30,002c,fl,a,15,melanoplus keeleri,,,1,,,,,,,,1,
CGR02,2,2002,7,30,002c,fl,a,26,boopedon auriventr,,,1,,,,,,,,1,
CGR02,2,2002,7,30,002c,fl,a,10,melanoplus scudderi,,,,,,,,1,,,1,
CGR02,2,2002,7,30,002c,fl,a,22,mermiria picta,,,,,,,,1,,,1,
CGR02,2,2002,7,30,002c,fl,b,9,phoetaliot nebrascen,1,1,1,4,,1,5,1,,,14,
CGR02,2,2002,7,30,002c,fl,b,21,orphulella speciosa,1,1,3,1,1,1,,1,,,9,
CGR02,2,2002,7,30,002c,fl,b,10,melanoplus scudderi,,3,,,,,,,,,3,
CGR02,2,2002,7,30,002c,fl,b,17,melanoplus confusus,,1,,,,,,,,,1,
CGR02,2,2002,7,30,002c,fl,b,26,boopedon auriventr,,,,1,,,,,,,1,
CGR02,2,2002,7,30,002c,fl,b,16,melanoplus bivittatu,,,,,1,,,,,,1,
CGR02,2,2002,7,30,002c,fl,b,23,mermiria bivittata,,,,,,,3,1,,,4,
CGR02,2,2002,7,31,002d,fl,a,9,phoetaliot nebrascen,1,1,1,,7,5,,2,2,4,23,
CGR02,2,2002,7,31,002d,fl,a,21,orphulella speciosa,1,1,1,,1,1,,,3,1,9,
CGR02,2,2002,7,31,002d,fl,a,15,melanoplus keeleri,,1,,,,,,,,,1,
CGR02,2,2002,7,31,002d,fl,a,23,mermiria bivittata,,,1,,,1,,,,,2,
CGR02,2,2002,7,31,002d,fl,a,17,melanoplus confusus,,,,2,,,,,,,2,
CGR02,2,2002,7,31,002d,fl,a,20,syrbula admirabil,,,,1,1,,,,1,1,4,
CGR02,2,2002,7,31,002d,fl,a,31,chortophag viridifas,,,,1,,,,,,,1,
CGR02,2,2002,7,31,002d,fl,a,16,melanoplus bivittatu,,,,,,2,,,,,2,
CGR02,2,2002,7,31,002d,fl,a,10,melanoplus scudderi,,,,,,,,,,1,1,
