year,site,block,treatment,species,value,dataset_id,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
2009,020B,a,noGrazing_fire20,hypochlora alba,4,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,campylacan olivacea,4.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,phoetaliot nebrascen,32,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,melanoplus scudderi,1,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,melanoplus keeleri,1.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,orphulella speciosa,3.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,mermiria picta,2,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,mermiria bivittata,0.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,unknown ,0.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,melanoplus femurrubr,0.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,melanoplus bivittatu,0.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,syrbula admirabil,0.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,mermiria spp.,1,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,a,noGrazing_fire20,arphia xanthopte,0.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,b,noGrazing_fire20,hypochlora alba,1.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2009,020B,b,noGrazing_fire20,campylacan olivacea,10.5,joern_2019,fire and grazing,T24,AI,18,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
