year,site,block,plot,subplot,treatment,species,value,dataset_id,timepoints,design,time_since_disturbance,treatment_type,realm,taxon,metric,unit,comment
2006,Sweeney,MF,2,1,nutrient+fish,Monopylephorus.sp.,9,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,1,nutrient+fish,Hargeria.rapax,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,1,nutrient+fish,Insect,2,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient addition,Nereis.diversicolor,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient addition,Captiella.capitata,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient addition,Streblospio.benedicti,7,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient addition,Hobsonia.florida,4,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient addition,Total.polychaetes,13,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient addition,Tubificoides.brownae,12,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient+fish,Captiella.capitata,2,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient+fish,Streblospio.benedicti,4,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient+fish,Total.polychaetes,6,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient+fish,Tubificoides.wasselli,11,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient+fish,Monopylephorus.sp.,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,2,2,nutrient+fish,Ostracod,15,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Manayunkia.aestuarina,17,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Streblospio.benedicti,64,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Polydora.cornuta,12,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Hobsonia.florida,5,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Total.polychaetes,98,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Paranais.litoralis,5,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Tubificoides.brownae,8,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient addition,Insect,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient+fish,Tubificoides.wasselli,20,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient+fish,Monopylephorus.sp.,7,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,1,nutrient+fish,Cernosvitoviella.immota,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,2,nutrient addition,Manayunkia.aestuarina,6,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,2,nutrient addition,Streblospio.benedicti,32,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,2,nutrient addition,Total.polychaetes,38,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,2,nutrient addition,Paranais.litoralis,7,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2006,Sweeney,MF,3,2,nutrient+fish,Tubificoides.benedeni,1,johnson_2019,T4,AI,2,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
