year,block,treatment,species,value,dataset_id,site,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
2005,B6,ExBu,Tiphia sp.,0.666666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B6,ExBu,Everes comyntas,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B6,ExBu,Crambus sp.,0.666666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B6,ExBu,Chrysotus sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B6,ExBu,Neaspilota sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B6,ExBu,Chamaemyia sp.,3.66666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B4,Bu,Adelphocoris lineolatus,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B4,Bu,Chauliognathus pennsylvanicus,6.66666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B4,Bu,Epicauta pennsylvanica,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B4,Bu,Colaspis suilla-borealis,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B7,Ex,Conocephalus saltans,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B7,Ex,Adelphocoris lineolatus,0.666666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B7,Ex,Chauliognathus pennsylvanicus,3.66666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B7,Ex,Dialictus sp.,0.666666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B7,Ex,Euaresta bella,1.33333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B7,Ex,Xysticus sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B5,control,Orius insidiosus,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AC,,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B5,control,Anthicus sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AC,,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B5,control,Euaresta bella,4,knops_2018a,Field.B,prairie management,T3,AC,,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B5,control,Euarestoides abstersus,0.666666666666667,knops_2018a,Field.B,prairie management,T3,AC,,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B5,control,Pegomya sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AC,,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Euschistus sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Chrysopa sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Chauliognathus pennsylvanicus,3,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Prenolepis imparis,1.66666666666667,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Formica fusca,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Coenonympha sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
2005,B3,ExFeBu,Misumenops sp.,0.333333333333333,knops_2018a,Field.B,prairie management,T3,AI,5,terrestrial,invertebrates,count,ind per survey,"Block design with treatments being Ex (Exclosure meaning no grazing), Fe (fertilization) and Bu (burning every other year). Life stage is also given (sometimes) so subadults could be excluded hence diminishing greatly the number of undeterminate species."
