year,site,block,treatment,species,value,dataset_id,treatment_type,timepoints,design,realm,taxon,metric,unit,comment,time_since_disturbance
2014,IVEE,3,control,Rhinogobiops nicholsii,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Unidentified Cottidae,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Leiocottus hirundo,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Oxylebius pictus,0.0234375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Rhacochilus vacca,0.0046875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Embiotoca jacksoni,0.0203125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Hexagrammos decagrammus,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Medialuna californiensis,0.0046875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Oxyjulis californica,0.0234375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Paralabrax clathratus,0.0625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Paralabrax nebulifer,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Sebastes atrovirens,0.021875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Semicossyphus pulcher,0.0078125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Sebastes rastrelliger,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,3,control,Sebastes serranoides,0.1203125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2014,IVEE,4,annual,Gibbonsia,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Rhinogobiops nicholsii,0.0046875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Unidentified Cottidae,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Oxylebius pictus,0.009375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Brachyistius frenatus,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Chromis punctipinnis,0.009375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Rhacochilus vacca,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Embiotoca jacksoni,0.0171875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Embiotoca lateralis,0.0234375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Girella nigricans,0.0046875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Heterostichus rostratus,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Medialuna californiensis,0.01875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Oxyjulis californica,0.0484375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Paralabrax clathratus,0.0359375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Phanerodon furcatus,0.0046875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Rhacochilus toxotes,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Sebastes atrovirens,0.003125,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Sebastes auriculatus,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Unidentified YOY Sebastes,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Semicossyphus pulcher,0.009375,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Sebastes serranoides,0.01875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,IVEE,4,annual,Syngnathus spp. ,0.0015625,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",3
2014,MOHK,2,control,Rhinogobiops nicholsii,0.0046875,reed_2020a,kelp removal,T7,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
